"MESA"	"TIPO_ELECCION"	"DEPTO"	"MUNI"	"ESTADO_ACTA"	"CANTIDAD_PAPELETAS"	"VAMOS"	"TODOS"	"CREO"	"UNIONISTA"	"EG"	"WINAQ"	"UNE"	"VALOR"	"UCN"	"URNG_MAIZ"	"PHG"	"PODEMOS"	"MLP"	"VIVA"	"PC"	"BIEN"	"UNIDOS"	"PAN"	"FCN_NACION"	"FUERZA"	"PPT"	"SEMILLA"	"VICTORIA"	"LIBRE"	"AVANZA"	"V26"	"V27"	"V28"	"V29"	"V30"	"VOTOS_VALIDOS_ACTA"	"VOTOS_VALIDOS"	"NULOS"	"BLANCOS"	"INVALIDOS"	"TOTAL_ACTA"	"TOTAL_VOTOS"	"ACTA_CUADRA"	"IMPUGNACIONES"
"10687"	"3"	"10"	"13"	"2"	"400"	"42"	"3"	"5"	"7"	"7"	"1"	"61"	"0"	"57"	"1"	"4"	"5"	"8"	"3"	"1"	"2"	"3"	"5"	"8"	"1"	"0"	"2"	"8"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"235"	"235"	"18"	"30"	"0"	"283"	"283"	"1"	"0"
"10688"	"3"	"10"	"13"	"2"	"400"	"53"	"1"	"1"	"6"	"1"	"1"	"68"	"1"	"52"	"0"	"5"	"0"	"6"	"0"	"1"	"1"	"1"	"3"	"5"	"2"	"1"	"3"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"216"	"216"	"18"	"22"	"0"	"256"	"256"	"1"	"0"
"10689"	"3"	"10"	"13"	"2"	"400"	"40"	"4"	"1"	"6"	"4"	"0"	"74"	"3"	"50"	"1"	"1"	"2"	"2"	"0"	"1"	"4"	"0"	"4"	"6"	"2"	"0"	"2"	"4"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"212"	"212"	"14"	"23"	"0"	"249"	"249"	"1"	"0"
"10690"	"3"	"10"	"13"	"2"	"397"	"46"	"3"	"2"	"3"	"2"	"2"	"63"	"2"	"78"	"2"	"2"	"0"	"4"	"0"	"4"	"5"	"1"	"1"	"8"	"2"	"1"	"1"	"3"	"0"	"6"	"0"	"0"	"0"	"0"	"0"	"241"	"241"	"13"	"31"	"0"	"285"	"285"	"1"	"0"
"10691"	"3"	"10"	"13"	"2"	"400"	"44"	"6"	"2"	"6"	"8"	"0"	"87"	"1"	"45"	"2"	"4"	"3"	"5"	"0"	"1"	"1"	"0"	"2"	"5"	"0"	"1"	"1"	"5"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"231"	"231"	"18"	"22"	"129"	"271"	"271"	"1"	"0"
"10692"	"3"	"10"	"13"	"2"	"400"	"54"	"8"	"0"	"4"	"3"	"0"	"77"	"2"	"33"	"1"	"1"	"2"	"5"	"1"	"2"	"1"	"2"	"6"	"4"	"1"	"0"	"0"	"8"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"218"	"218"	"14"	"29"	"0"	"261"	"261"	"1"	"0"
"10693"	"3"	"10"	"13"	"2"	"307"	"32"	"4"	"1"	"3"	"3"	"0"	"74"	"0"	"34"	"0"	"6"	"0"	"7"	"1"	"2"	"0"	"0"	"1"	"7"	"3"	"0"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"182"	"182"	"11"	"21"	"0"	"214"	"214"	"1"	"0"
"10694"	"3"	"10"	"13"	"2"	"306"	"44"	"5"	"3"	"5"	"1"	"2"	"48"	"1"	"52"	"0"	"2"	"1"	"3"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"6"	"3"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"181"	"181"	"9"	"16"	"0"	"206"	"206"	"1"	"0"
"10695"	"3"	"10"	"13"	"2"	"0"	"28"	"8"	"5"	"3"	"0"	"1"	"96"	"3"	"21"	"1"	"5"	"1"	"2"	"0"	"4"	"1"	"2"	"7"	"8"	"2"	"0"	"2"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"205"	"205"	"12"	"18"	"0"	"235"	"235"	"1"	"0"
"10696"	"3"	"10"	"13"	"2"	"380"	"27"	"12"	"0"	"5"	"0"	"0"	"72"	"0"	"39"	"0"	"2"	"1"	"1"	"3"	"0"	"0"	"0"	"3"	"18"	"0"	"0"	"2"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"190"	"190"	"17"	"21"	"0"	"228"	"228"	"1"	"0"
"10697"	"3"	"10"	"13"	"2"	"340"	"22"	"1"	"0"	"5"	"0"	"0"	"88"	"1"	"38"	"1"	"3"	"6"	"2"	"1"	"1"	"2"	"2"	"4"	"2"	"0"	"0"	"0"	"4"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"184"	"184"	"17"	"27"	"0"	"228"	"228"	"1"	"0"
"10698"	"3"	"10"	"13"	"2"	"339"	"22"	"12"	"0"	"3"	"1"	"2"	"78"	"0"	"18"	"0"	"3"	"4"	"2"	"2"	"0"	"0"	"1"	"2"	"6"	"0"	"0"	"1"	"9"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"167"	"167"	"14"	"20"	"0"	"201"	"201"	"1"	"0"
"10699"	"3"	"10"	"13"	"2"	"397"	"22"	"11"	"1"	"3"	"2"	"2"	"39"	"4"	"75"	"0"	"4"	"4"	"10"	"0"	"1"	"0"	"0"	"10"	"6"	"1"	"0"	"1"	"8"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"207"	"207"	"27"	"34"	"0"	"268"	"268"	"1"	"0"
"10700"	"3"	"10"	"13"	"2"	"380"	"9"	"19"	"3"	"1"	"1"	"0"	"41"	"2"	"62"	"1"	"6"	"2"	"3"	"1"	"1"	"1"	"0"	"4"	"5"	"1"	"0"	"1"	"7"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"173"	"172"	"13"	"42"	"0"	"228"	"227"	"0"	"0"
"10701"	"3"	"10"	"13"	"2"	"352"	"13"	"11"	"3"	"3"	"3"	"2"	"57"	"0"	"59"	"2"	"2"	"0"	"3"	"0"	"2"	"1"	"3"	"7"	"3"	"1"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"178"	"178"	"19"	"25"	"0"	"222"	"222"	"1"	"0"
"10702"	"3"	"10"	"13"	"2"	"352"	"17"	"17"	"1"	"5"	"3"	"0"	"54"	"1"	"64"	"4"	"2"	"1"	"10"	"0"	"0"	"1"	"2"	"2"	"2"	"0"	"1"	"1"	"7"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"196"	"196"	"10"	"28"	"0"	"234"	"234"	"1"	"0"
"10703"	"3"	"10"	"13"	"2"	"400"	"27"	"65"	"1"	"2"	"0"	"0"	"30"	"1"	"31"	"3"	"0"	"0"	"13"	"2"	"10"	"2"	"0"	"4"	"30"	"0"	"0"	"2"	"3"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"232"	"228"	"7"	"27"	"0"	"266"	"262"	"0"	"0"
"10704"	"3"	"10"	"13"	"2"	"380"	"44"	"49"	"2"	"4"	"1"	"0"	"40"	"0"	"29"	"2"	"3"	"0"	"7"	"0"	"5"	"2"	"1"	"2"	"29"	"2"	"1"	"1"	"8"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"234"	"233"	"4"	"24"	"0"	"262"	"261"	"0"	"0"
"10705"	"3"	"10"	"13"	"2"	"397"	"24"	"53"	"0"	"0"	"4"	"3"	"31"	"2"	"38"	"1"	"4"	"2"	"13"	"3"	"0"	"2"	"0"	"3"	"29"	"1"	"0"	"6"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"226"	"226"	"14"	"22"	"0"	"262"	"262"	"1"	"0"
"10706"	"3"	"10"	"13"	"2"	"380"	"39"	"40"	"1"	"3"	"4"	"0"	"27"	"1"	"29"	"2"	"1"	"3"	"8"	"3"	"3"	"5"	"1"	"1"	"36"	"1"	"0"	"1"	"5"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"215"	"215"	"9"	"18"	"0"	"242"	"242"	"1"	"0"
"10707"	"3"	"10"	"13"	"2"	"380"	"40"	"58"	"0"	"4"	"1"	"1"	"28"	"1"	"38"	"0"	"4"	"0"	"9"	"2"	"7"	"6"	"1"	"3"	"31"	"2"	"0"	"0"	"6"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"246"	"246"	"14"	"20"	"0"	"280"	"280"	"1"	"0"
"10708"	"3"	"10"	"13"	"2"	"380"	"34"	"48"	"1"	"1"	"0"	"1"	"42"	"1"	"33"	"1"	"5"	"2"	"9"	"1"	"3"	"4"	"1"	"1"	"30"	"1"	"0"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"225"	"225"	"16"	"21"	"0"	"262"	"262"	"1"	"0"
"10709"	"3"	"10"	"13"	"2"	"377"	"31"	"52"	"3"	"2"	"1"	"3"	"40"	"2"	"48"	"2"	"2"	"3"	"11"	"1"	"4"	"3"	"0"	"0"	"25"	"3"	"0"	"2"	"6"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"245"	"245"	"6"	"25"	"0"	"276"	"276"	"1"	"0"
"10710"	"3"	"10"	"13"	"2"	"380"	"22"	"40"	"2"	"4"	"0"	"1"	"34"	"2"	"58"	"4"	"1"	"0"	"9"	"1"	"3"	"1"	"0"	"1"	"16"	"0"	"0"	"2"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"205"	"205"	"17"	"30"	"0"	"252"	"252"	"1"	"0"
"10711"	"3"	"10"	"13"	"2"	"380"	"26"	"39"	"0"	"1"	"2"	"0"	"51"	"0"	"38"	"2"	"6"	"2"	"11"	"0"	"4"	"5"	"0"	"0"	"26"	"1"	"1"	"4"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"223"	"223"	"17"	"18"	"0"	"258"	"258"	"1"	"0"
"10712"	"3"	"10"	"13"	"2"	"380"	"35"	"63"	"3"	"1"	"0"	"1"	"39"	"1"	"24"	"1"	"2"	"0"	"15"	"1"	"3"	"2"	"3"	"4"	"30"	"0"	"1"	"2"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"235"	"235"	"21"	"24"	"0"	"280"	"280"	"1"	"0"
"10713"	"3"	"10"	"13"	"2"	"380"	"35"	"60"	"1"	"3"	"2"	"1"	"43"	"0"	"26"	"0"	"2"	"1"	"9"	"2"	"6"	"0"	"1"	"0"	"31"	"1"	"1"	"0"	"4"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"230"	"230"	"19"	"27"	"0"	"276"	"276"	"1"	"0"
"10714"	"3"	"10"	"13"	"2"	"380"	"34"	"67"	"0"	"2"	"0"	"2"	"43"	"2"	"20"	"2"	"0"	"4"	"13"	"1"	"3"	"6"	"0"	"3"	"42"	"2"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"248"	"248"	"18"	"22"	"0"	"288"	"288"	"1"	"0"
"10715"	"3"	"10"	"13"	"2"	"380"	"27"	"44"	"1"	"1"	"1"	"1"	"54"	"0"	"25"	"0"	"2"	"0"	"10"	"3"	"1"	"2"	"0"	"5"	"50"	"0"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"231"	"231"	"24"	"27"	"0"	"282"	"282"	"1"	"0"
"10716"	"3"	"10"	"13"	"2"	"380"	"29"	"48"	"3"	"1"	"0"	"2"	"93"	"0"	"35"	"1"	"1"	"0"	"7"	"0"	"3"	"3"	"0"	"4"	"21"	"2"	"0"	"0"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"259"	"259"	"9"	"22"	"0"	"291"	"290"	"0"	"1"
"10717"	"3"	"10"	"13"	"2"	"0"	"48"	"45"	"0"	"3"	"1"	"0"	"49"	"0"	"35"	"0"	"0"	"1"	"7"	"0"	"3"	"3"	"3"	"1"	"20"	"1"	"0"	"2"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"226"	"226"	"21"	"25"	"1"	"272"	"272"	"1"	"0"
"10718"	"3"	"10"	"13"	"2"	"380"	"31"	"90"	"1"	"2"	"2"	"1"	"30"	"1"	"45"	"1"	"4"	"0"	"13"	"1"	"2"	"1"	"0"	"1"	"21"	"0"	"0"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"251"	"251"	"22"	"25"	"0"	"298"	"298"	"1"	"0"
"10719"	"3"	"10"	"13"	"2"	"380"	"43"	"68"	"0"	"2"	"0"	"0"	"48"	"2"	"23"	"1"	"1"	"0"	"11"	"0"	"1"	"2"	"3"	"1"	"32"	"0"	"0"	"1"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"244"	"244"	"6"	"26"	"0"	"276"	"276"	"1"	"0"
"10720"	"3"	"10"	"13"	"2"	"380"	"41"	"57"	"1"	"1"	"0"	"2"	"51"	"2"	"13"	"3"	"1"	"1"	"14"	"0"	"1"	"2"	"1"	"1"	"39"	"0"	"0"	"1"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"235"	"235"	"15"	"27"	"0"	"277"	"277"	"1"	"0"
"10721"	"3"	"10"	"13"	"2"	"352"	"29"	"43"	"2"	"4"	"1"	"1"	"51"	"2"	"41"	"0"	"2"	"0"	"18"	"0"	"0"	"4"	"1"	"3"	"27"	"2"	"0"	"2"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"238"	"238"	"7"	"9"	"0"	"254"	"254"	"1"	"0"
"10722"	"3"	"10"	"13"	"2"	"351"	"40"	"48"	"1"	"2"	"0"	"0"	"30"	"1"	"26"	"0"	"4"	"1"	"11"	"0"	"1"	"5"	"1"	"3"	"21"	"3"	"0"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"202"	"202"	"12"	"13"	"0"	"227"	"227"	"1"	"0"
"10723"	"3"	"10"	"13"	"2"	"380"	"13"	"13"	"3"	"1"	"1"	"0"	"79"	"2"	"51"	"1"	"1"	"0"	"11"	"1"	"7"	"1"	"6"	"3"	"5"	"1"	"0"	"3"	"19"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"225"	"225"	"14"	"37"	"0"	"276"	"276"	"1"	"0"
"10724"	"3"	"10"	"13"	"2"	"380"	"17"	"8"	"2"	"6"	"1"	"0"	"90"	"3"	"58"	"3"	"5"	"1"	"14"	"2"	"3"	"1"	"3"	"2"	"5"	"2"	"0"	"1"	"23"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"253"	"253"	"22"	"26"	"0"	"301"	"301"	"1"	"0"
"10725"	"3"	"10"	"13"	"2"	"380"	"12"	"8"	"4"	"11"	"4"	"2"	"63"	"0"	"49"	"1"	"5"	"0"	"17"	"3"	"7"	"0"	"2"	"3"	"13"	"0"	"0"	"1"	"18"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"223"	"223"	"17"	"39"	"0"	"279"	"279"	"1"	"0"
"10726"	"3"	"10"	"13"	"2"	"378"	"14"	"14"	"1"	"8"	"1"	"0"	"53"	"3"	"57"	"1"	"0"	"1"	"13"	"0"	"0"	"0"	"0"	"5"	"8"	"1"	"0"	"0"	"12"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"198"	"193"	"11"	"38"	"0"	"247"	"242"	"0"	"0"
"10727"	"3"	"10"	"13"	"2"	"380"	"6"	"12"	"5"	"6"	"2"	"0"	"55"	"1"	"37"	"1"	"1"	"0"	"7"	"1"	"4"	"2"	"2"	"6"	"7"	"0"	"0"	"1"	"29"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"96"	"186"	"20"	"27"	"2"	"143"	"233"	"0"	"0"
"10728"	"3"	"10"	"13"	"2"	"288"	"11"	"6"	"0"	"4"	"0"	"0"	"45"	"0"	"41"	"1"	"1"	"0"	"11"	"0"	"0"	"0"	"1"	"3"	"2"	"0"	"0"	"1"	"5"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"136"	"136"	"14"	"30"	"0"	"180"	"180"	"1"	"0"
"10729"	"3"	"10"	"13"	"2"	"287"	"13"	"9"	"1"	"5"	"0"	"0"	"42"	"1"	"39"	"0"	"4"	"0"	"11"	"1"	"2"	"0"	"1"	"4"	"2"	"0"	"0"	"5"	"25"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"165"	"165"	"6"	"19"	"0"	"190"	"190"	"1"	"0"
"10730"	"3"	"10"	"13"	"2"	"380"	"15"	"18"	"3"	"6"	"1"	"2"	"73"	"3"	"8"	"3"	"7"	"0"	"10"	"2"	"3"	"2"	"6"	"4"	"7"	"7"	"0"	"5"	"15"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"201"	"201"	"18"	"23"	"0"	"242"	"242"	"1"	"0"
"10731"	"3"	"10"	"13"	"2"	"380"	"9"	"15"	"3"	"1"	"2"	"2"	"80"	"2"	"16"	"1"	"3"	"0"	"6"	"3"	"4"	"4"	"6"	"5"	"14"	"11"	"0"	"4"	"23"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"214"	"214"	"13"	"28"	"0"	"255"	"255"	"1"	"0"
"10732"	"3"	"10"	"13"	"2"	"380"	"11"	"16"	"3"	"2"	"1"	"0"	"67"	"0"	"11"	"4"	"8"	"0"	"9"	"2"	"4"	"2"	"3"	"6"	"4"	"4"	"0"	"6"	"12"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"176"	"176"	"26"	"26"	"0"	"228"	"228"	"1"	"0"
"10733"	"3"	"10"	"13"	"2"	"380"	"12"	"13"	"1"	"0"	"2"	"0"	"79"	"0"	"9"	"2"	"3"	"1"	"7"	"1"	"2"	"1"	"2"	"4"	"8"	"10"	"0"	"0"	"9"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"168"	"168"	"19"	"26"	"0"	"213"	"213"	"1"	"0"
"10734"	"3"	"10"	"13"	"2"	"207"	"4"	"16"	"1"	"3"	"0"	"0"	"36"	"1"	"7"	"2"	"3"	"1"	"5"	"0"	"1"	"1"	"5"	"2"	"6"	"2"	"0"	"1"	"7"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"107"	"107"	"4"	"26"	"0"	"137"	"137"	"1"	"0"
"10735"	"3"	"10"	"13"	"2"	"207"	"6"	"10"	"0"	"1"	"1"	"1"	"45"	"1"	"6"	"0"	"3"	"0"	"4"	"1"	"2"	"3"	"1"	"0"	"4"	"7"	"0"	"1"	"16"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"113"	"113"	"14"	"10"	"0"	"137"	"137"	"1"	"0"
"10736"	"3"	"10"	"13"	"2"	"600"	"16"	"13"	"3"	"11"	"3"	"3"	"31"	"1"	"39"	"2"	"1"	"0"	"6"	"2"	"0"	"3"	"5"	"7"	"5"	"0"	"0"	"1"	"8"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"162"	"162"	"10"	"19"	"0"	"191"	"191"	"1"	"0"
"10737"	"3"	"10"	"13"	"2"	"600"	"20"	"19"	"3"	"8"	"3"	"4"	"27"	"2"	"39"	"3"	"9"	"1"	"5"	"1"	"5"	"7"	"1"	"5"	"13"	"1"	"0"	"1"	"4"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"182"	"182"	"14"	"25"	"0"	"221"	"221"	"1"	"0"
"10738"	"3"	"10"	"13"	"2"	"319"	"21"	"8"	"1"	"1"	"0"	"0"	"22"	"2"	"25"	"1"	"1"	"0"	"3"	"2"	"1"	"2"	"2"	"2"	"8"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"104"	"104"	"8"	"13"	"0"	"125"	"125"	"1"	"0"
"10739"	"3"	"10"	"13"	"2"	"319"	"11"	"8"	"1"	"1"	"0"	"0"	"21"	"0"	"12"	"2"	"0"	"0"	"3"	"1"	"1"	"1"	"1"	"4"	"3"	"1"	"0"	"1"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"75"	"75"	"9"	"7"	"0"	"91"	"91"	"1"	"0"
"10740"	"3"	"10"	"14"	"2"	"400"	"15"	"4"	"4"	"3"	"2"	"15"	"31"	"1"	"3"	"3"	"24"	"3"	"6"	"0"	"12"	"12"	"0"	"38"	"16"	"3"	"0"	"6"	"0"	"6"	"1"	"0"	"0"	"0"	"0"	"0"	"208"	"208"	"28"	"42"	"0"	"278"	"278"	"1"	"0"
"10741"	"3"	"10"	"14"	"2"	"400"	"19"	"9"	"3"	"3"	"1"	"16"	"31"	"3"	"3"	"5"	"28"	"1"	"8"	"2"	"10"	"16"	"0"	"46"	"19"	"6"	"0"	"6"	"4"	"6"	"2"	"0"	"0"	"0"	"0"	"0"	"247"	"247"	"30"	"15"	"0"	"292"	"292"	"1"	"0"
"10742"	"3"	"10"	"14"	"2"	"400"	"21"	"3"	"10"	"6"	"1"	"15"	"34"	"2"	"8"	"5"	"23"	"1"	"5"	"5"	"12"	"16"	"0"	"51"	"18"	"2"	"0"	"2"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"243"	"243"	"40"	"20"	"0"	"303"	"303"	"1"	"0"
"10743"	"3"	"10"	"14"	"2"	"400"	"23"	"7"	"5"	"4"	"0"	"15"	"26"	"3"	"7"	"3"	"18"	"0"	"3"	"3"	"11"	"20"	"1"	"34"	"18"	"4"	"1"	"12"	"3"	"5"	"1"	"0"	"0"	"0"	"0"	"0"	"227"	"227"	"40"	"20"	"0"	"287"	"287"	"1"	"0"
"10744"	"3"	"10"	"14"	"2"	"400"	"17"	"2"	"3"	"2"	"1"	"7"	"39"	"4"	"5"	"3"	"26"	"0"	"7"	"6"	"6"	"10"	"1"	"51"	"21"	"4"	"1"	"7"	"5"	"4"	"3"	"0"	"0"	"0"	"0"	"0"	"235"	"235"	"29"	"26"	"110"	"290"	"290"	"1"	"0"
"10745"	"3"	"10"	"14"	"2"	"400"	"18"	"0"	"2"	"2"	"2"	"12"	"36"	"3"	"3"	"4"	"19"	"0"	"5"	"3"	"12"	"24"	"1"	"43"	"27"	"3"	"2"	"15"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"240"	"240"	"31"	"18"	"0"	"289"	"289"	"1"	"0"
"10746"	"3"	"10"	"14"	"2"	"399"	"23"	"5"	"3"	"2"	"3"	"18"	"27"	"4"	"5"	"3"	"36"	"1"	"5"	"5"	"6"	"8"	"1"	"30"	"14"	"0"	"1"	"7"	"1"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"213"	"213"	"28"	"26"	"0"	"267"	"267"	"1"	"0"
"10747"	"3"	"10"	"14"	"2"	"400"	"27"	"8"	"3"	"6"	"1"	"9"	"41"	"4"	"9"	"2"	"11"	"1"	"7"	"5"	"13"	"16"	"0"	"38"	"11"	"1"	"1"	"19"	"4"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"240"	"240"	"25"	"20"	"0"	"285"	"285"	"1"	"0"
"10748"	"3"	"10"	"14"	"2"	"400"	"17"	"4"	"4"	"3"	"1"	"16"	"24"	"2"	"4"	"0"	"33"	"2"	"8"	"9"	"6"	"21"	"0"	"48"	"16"	"2"	"0"	"11"	"4"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"238"	"238"	"20"	"20"	"0"	"278"	"278"	"1"	"0"
"10749"	"3"	"10"	"14"	"2"	"399"	"22"	"5"	"2"	"8"	"1"	"9"	"19"	"3"	"5"	"3"	"15"	"0"	"6"	"9"	"10"	"14"	"1"	"41"	"25"	"7"	"0"	"11"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"218"	"218"	"27"	"20"	"0"	"265"	"265"	"1"	"0"
"10750"	"3"	"10"	"14"	"2"	"400"	"21"	"3"	"2"	"9"	"1"	"12"	"28"	"1"	"5"	"4"	"26"	"2"	"9"	"2"	"15"	"17"	"1"	"41"	"17"	"3"	"1"	"10"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"232"	"232"	"31"	"18"	"0"	"281"	"281"	"1"	"0"
"10751"	"3"	"10"	"14"	"2"	"400"	"22"	"2"	"2"	"0"	"2"	"11"	"22"	"2"	"7"	"1"	"27"	"3"	"4"	"5"	"10"	"18"	"0"	"36"	"20"	"4"	"0"	"11"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"211"	"211"	"30"	"9"	"0"	"250"	"250"	"1"	"0"
"10752"	"3"	"10"	"14"	"2"	"290"	"18"	"0"	"5"	"3"	"0"	"11"	"14"	"2"	"3"	"6"	"26"	"3"	"5"	"9"	"14"	"13"	"0"	"25"	"5"	"3"	"2"	"10"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"179"	"179"	"15"	"12"	"0"	"206"	"206"	"1"	"0"
"10753"	"3"	"10"	"14"	"2"	"287"	"10"	"1"	"7"	"1"	"2"	"18"	"25"	"2"	"8"	"2"	"22"	"1"	"8"	"3"	"6"	"10"	"0"	"32"	"10"	"2"	"0"	"7"	"1"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"182"	"182"	"5"	"12"	"6"	"199"	"199"	"1"	"0"
"10754"	"3"	"10"	"14"	"2"	"400"	"31"	"3"	"1"	"0"	"0"	"12"	"69"	"1"	"3"	"3"	"26"	"1"	"7"	"2"	"6"	"9"	"0"	"37"	"21"	"1"	"0"	"4"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"240"	"240"	"33"	"24"	"0"	"297"	"297"	"1"	"0"
"10755"	"3"	"10"	"14"	"2"	"400"	"25"	"2"	"1"	"3"	"2"	"9"	"56"	"0"	"4"	"3"	"23"	"2"	"7"	"4"	"2"	"13"	"0"	"48"	"22"	"0"	"0"	"6"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"234"	"234"	"19"	"24"	"0"	"277"	"277"	"1"	"0"
"10756"	"3"	"10"	"14"	"2"	"400"	"24"	"5"	"0"	"5"	"30"	"10"	"59"	"3"	"4"	"1"	"25"	"3"	"3"	"7"	"4"	"3"	"1"	"41"	"21"	"1"	"0"	"2"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"254"	"255"	"22"	"34"	"0"	"310"	"311"	"0"	"0"
"10757"	"3"	"10"	"14"	"2"	"400"	"23"	"3"	"1"	"6"	"1"	"8"	"59"	"1"	"6"	"5"	"26"	"2"	"7"	"2"	"3"	"20"	"2"	"46"	"15"	"5"	"2"	"3"	"2"	"3"	"2"	"0"	"0"	"0"	"0"	"0"	"253"	"253"	"25"	"34"	"0"	"312"	"312"	"1"	"0"
"10758"	"3"	"10"	"14"	"2"	"400"	"21"	"7"	"2"	"4"	"1"	"11"	"62"	"3"	"6"	"3"	"21"	"0"	"13"	"0"	"6"	"18"	"2"	"47"	"16"	"2"	"1"	"8"	"1"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"258"	"258"	"31"	"19"	"0"	"308"	"308"	"1"	"0"
"10759"	"3"	"10"	"14"	"2"	"400"	"13"	"4"	"2"	"2"	"1"	"12"	"55"	"1"	"6"	"0"	"22"	"0"	"5"	"2"	"4"	"18"	"0"	"56"	"14"	"3"	"0"	"1"	"2"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"226"	"226"	"33"	"24"	"0"	"226"	"283"	"0"	"0"
"10760"	"3"	"10"	"14"	"2"	"400"	"22"	"3"	"1"	"3"	"1"	"6"	"51"	"0"	"8"	"1"	"17"	"0"	"3"	"2"	"6"	"22"	"0"	"45"	"23"	"3"	"0"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"222"	"222"	"32"	"40"	"0"	"294"	"294"	"1"	"0"
"10761"	"3"	"10"	"14"	"2"	"400"	"22"	"5"	"0"	"2"	"4"	"4"	"56"	"1"	"4"	"2"	"16"	"2"	"8"	"8"	"3"	"15"	"0"	"40"	"24"	"4"	"0"	"0"	"1"	"3"	"2"	"0"	"0"	"0"	"0"	"0"	"226"	"226"	"30"	"25"	"0"	"281"	"281"	"1"	"0"
