"MESA"	"TIPO_ELECCION"	"DEPTO"	"MUNI"	"ESTADO_ACTA"	"CANTIDAD_PAPELETAS"	"VAMOS"	"TODOS"	"WINAQ"	"PPT"	"FCN_NACION"	"VALOR"	"FUERZA"	"CREO"	"URNG_MAIZ"	"PAN"	"VIVA"	"UCN"	"PC"	"CONVERGENCIA"	"PHG"	"UNE"	"BIEN"	"LIBRE"	"VICTORIA"	"PODEMOS"	"EG"	"UNIONISTA"	"SEMILLA"	"MLP"	"UNIDOS"	"V26"	"V27"	"V28"	"V29"	"V30"	"VOTOS_VALIDOS_ACTA"	"VOTOS_VALIDOS"	"NULOS"	"BLANCOS"	"INVALIDOS"	"TOTAL_ACTA"	"TOTAL_VOTOS"	"ACTA_CUADRA"	"IMPUGNACIONES"
"9976"	"3"	"9"	"20"	"2"	"381"	"8"	"10"	"1"	"7"	"5"	"16"	"3"	"2"	"7"	"3"	"5"	"2"	"4"	"1"	"27"	"29"	"5"	"0"	"4"	"1"	"0"	"0"	"2"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"149"	"149"	"13"	"21"	"0"	"183"	"183"	"1"	"0"
"9977"	"3"	"9"	"20"	"2"	"376"	"4"	"13"	"2"	"17"	"8"	"13"	"1"	"3"	"14"	"1"	"8"	"3"	"1"	"0"	"32"	"27"	"5"	"0"	"3"	"0"	"0"	"2"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"161"	"161"	"19"	"20"	"0"	"200"	"200"	"1"	"0"
"9978"	"3"	"9"	"20"	"2"	"380"	"3"	"6"	"3"	"6"	"5"	"16"	"3"	"9"	"9"	"2"	"16"	"0"	"1"	"3"	"36"	"21"	"4"	"0"	"1"	"8"	"1"	"3"	"2"	"4"	"2"	"0"	"0"	"0"	"0"	"0"	"164"	"164"	"24"	"22"	"0"	"210"	"210"	"1"	"0"
"9979"	"3"	"9"	"20"	"2"	"380"	"8"	"11"	"1"	"11"	"4"	"21"	"1"	"3"	"9"	"1"	"12"	"1"	"2"	"0"	"32"	"17"	"4"	"0"	"2"	"5"	"1"	"1"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"151"	"151"	"13"	"16"	"0"	"180"	"180"	"1"	"0"
"9980"	"3"	"9"	"20"	"2"	"377"	"8"	"11"	"0"	"3"	"2"	"13"	"4"	"4"	"2"	"4"	"12"	"1"	"0"	"0"	"27"	"29"	"4"	"1"	"0"	"3"	"1"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"132"	"132"	"17"	"26"	"0"	"175"	"175"	"1"	"0"
"9981"	"3"	"9"	"20"	"2"	"377"	"4"	"7"	"0"	"4"	"3"	"19"	"3"	"3"	"7"	"4"	"18"	"3"	"0"	"0"	"23"	"28"	"2"	"0"	"2"	"4"	"2"	"1"	"1"	"6"	"1"	"0"	"0"	"0"	"0"	"0"	"145"	"145"	"17"	"20"	"0"	"182"	"182"	"1"	"0"
"9982"	"3"	"9"	"20"	"2"	"380"	"1"	"12"	"3"	"4"	"4"	"10"	"2"	"2"	"6"	"5"	"15"	"0"	"3"	"1"	"39"	"23"	"0"	"1"	"3"	"0"	"0"	"1"	"3"	"3"	"2"	"0"	"0"	"0"	"0"	"0"	"143"	"143"	"11"	"21"	"0"	"175"	"175"	"1"	"0"
"9983"	"3"	"9"	"20"	"2"	"380"	"4"	"7"	"1"	"5"	"4"	"14"	"3"	"3"	"5"	"2"	"12"	"4"	"1"	"2"	"31"	"19"	"4"	"0"	"1"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"125"	"125"	"17"	"14"	"0"	"156"	"156"	"1"	"0"
"9984"	"3"	"9"	"20"	"2"	"198"	"4"	"2"	"0"	"2"	"2"	"11"	"1"	"2"	"5"	"1"	"6"	"1"	"1"	"0"	"20"	"12"	"3"	"1"	"0"	"1"	"5"	"0"	"0"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"84"	"84"	"5"	"7"	"0"	"96"	"96"	"1"	"0"
"9985"	"3"	"9"	"20"	"2"	"200"	"6"	"5"	"0"	"4"	"3"	"7"	"2"	"2"	"5"	"1"	"4"	"1"	"0"	"1"	"12"	"14"	"1"	"0"	"4"	"2"	"2"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"78"	"78"	"3"	"10"	"0"	"91"	"91"	"1"	"0"
"9986"	"3"	"9"	"20"	"2"	"382"	"15"	"5"	"1"	"2"	"2"	"23"	"4"	"2"	"5"	"4"	"10"	"5"	"0"	"2"	"18"	"46"	"0"	"0"	"1"	"2"	"0"	"1"	"4"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"155"	"155"	"25"	"11"	"0"	"191"	"191"	"1"	"0"
"9987"	"3"	"9"	"20"	"2"	"380"	"11"	"8"	"2"	"0"	"2"	"16"	"4"	"3"	"10"	"2"	"6"	"4"	"1"	"0"	"23"	"40"	"1"	"2"	"3"	"1"	"2"	"1"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"146"	"146"	"23"	"27"	"0"	"196"	"196"	"1"	"0"
"9988"	"3"	"9"	"20"	"2"	"379"	"14"	"15"	"1"	"0"	"3"	"17"	"2"	"3"	"6"	"3"	"10"	"7"	"3"	"0"	"15"	"37"	"2"	"2"	"2"	"2"	"1"	"0"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"148"	"148"	"24"	"30"	"0"	"202"	"202"	"1"	"0"
"9989"	"3"	"9"	"20"	"2"	"380"	"19"	"11"	"1"	"4"	"1"	"16"	"7"	"2"	"4"	"5"	"11"	"8"	"3"	"2"	"11"	"45"	"1"	"0"	"3"	"1"	"0"	"2"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"159"	"160"	"24"	"16"	"0"	"199"	"200"	"0"	"0"
"9990"	"3"	"9"	"20"	"2"	"380"	"11"	"5"	"5"	"1"	"4"	"21"	"6"	"4"	"4"	"6"	"21"	"12"	"3"	"1"	"19"	"26"	"3"	"2"	"3"	"3"	"1"	"1"	"4"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"170"	"170"	"22"	"27"	"0"	"219"	"219"	"1"	"0"
"9991"	"3"	"9"	"20"	"2"	"380"	"20"	"4"	"2"	"1"	"3"	"24"	"9"	"4"	"5"	"8"	"17"	"6"	"1"	"0"	"29"	"38"	"2"	"1"	"3"	"1"	"0"	"2"	"5"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"188"	"188"	"21"	"17"	"0"	"226"	"226"	"1"	"0"
"9992"	"3"	"9"	"20"	"2"	"385"	"12"	"5"	"4"	"0"	"3"	"17"	"6"	"6"	"7"	"3"	"11"	"8"	"5"	"0"	"19"	"41"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"152"	"152"	"13"	"21"	"0"	"186"	"186"	"1"	"0"
"9993"	"3"	"9"	"20"	"2"	"380"	"10"	"10"	"2"	"1"	"3"	"16"	"6"	"6"	"6"	"5"	"3"	"1"	"3"	"1"	"1"	"32"	"1"	"0"	"5"	"2"	"2"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"131"	"119"	"55"	"23"	"0"	"209"	"197"	"0"	"0"
"9994"	"3"	"9"	"20"	"2"	"380"	"8"	"7"	"1"	"3"	"5"	"19"	"2"	"3"	"7"	"3"	"9"	"4"	"4"	"0"	"13"	"25"	"1"	"2"	"4"	"0"	"0"	"1"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"124"	"124"	"18"	"25"	"0"	"167"	"167"	"1"	"0"
"9995"	"3"	"9"	"20"	"2"	"208"	"13"	"2"	"1"	"0"	"2"	"13"	"1"	"4"	"4"	"0"	"10"	"6"	"4"	"0"	"6"	"18"	"1"	"1"	"3"	"3"	"4"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"98"	"98"	"12"	"4"	"0"	"114"	"114"	"1"	"0"
"9996"	"3"	"9"	"20"	"2"	"207"	"9"	"8"	"0"	"2"	"1"	"17"	"0"	"4"	"5"	"0"	"6"	"5"	"1"	"0"	"22"	"10"	"0"	"1"	"3"	"4"	"1"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"102"	"102"	"9"	"7"	"0"	"118"	"118"	"1"	"0"
"9997"	"3"	"9"	"20"	"2"	"380"	"2"	"7"	"0"	"2"	"0"	"9"	"5"	"2"	"67"	"2"	"5"	"0"	"1"	"1"	"28"	"20"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"157"	"157"	"24"	"8"	"0"	"189"	"189"	"1"	"0"
"9998"	"3"	"9"	"20"	"2"	"380"	"2"	"4"	"1"	"0"	"2"	"13"	"3"	"1"	"86"	"0"	"5"	"1"	"1"	"0"	"9"	"26"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"159"	"159"	"18"	"14"	"0"	"191"	"191"	"1"	"0"
"9999"	"3"	"9"	"20"	"2"	"380"	"4"	"5"	"0"	"2"	"0"	"9"	"1"	"1"	"95"	"1"	"7"	"0"	"0"	"0"	"11"	"28"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"167"	"167"	"17"	"13"	"0"	"197"	"197"	"1"	"0"
"10000"	"3"	"9"	"20"	"2"	"385"	"3"	"11"	"2"	"2"	"1"	"12"	"2"	"1"	"117"	"0"	"8"	"0"	"0"	"0"	"11"	"16"	"2"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"191"	"191"	"13"	"19"	"0"	"223"	"223"	"1"	"0"
"10001"	"3"	"9"	"20"	"2"	"381"	"0"	"8"	"1"	"1"	"2"	"5"	"1"	"1"	"56"	"0"	"5"	"0"	"2"	"1"	"19"	"20"	"0"	"0"	"2"	"2"	"0"	"1"	"1"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"131"	"131"	"10"	"6"	"0"	"147"	"147"	"1"	"0"
"10002"	"3"	"9"	"20"	"2"	"308"	"1"	"2"	"0"	"0"	"4"	"14"	"3"	"0"	"46"	"0"	"5"	"0"	"2"	"1"	"8"	"12"	"1"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"102"	"102"	"9"	"9"	"0"	"120"	"120"	"1"	"0"
"10003"	"3"	"9"	"20"	"2"	"307"	"1"	"3"	"1"	"0"	"1"	"21"	"0"	"2"	"54"	"0"	"5"	"1"	"0"	"0"	"14"	"15"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"122"	"122"	"11"	"7"	"0"	"140"	"140"	"1"	"0"
"10004"	"3"	"9"	"20"	"2"	"380"	"10"	"3"	"1"	"2"	"3"	"21"	"3"	"1"	"5"	"4"	"3"	"0"	"1"	"0"	"17"	"47"	"1"	"0"	"4"	"2"	"0"	"1"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"132"	"132"	"25"	"38"	"0"	"132"	"195"	"0"	"0"
"10005"	"3"	"9"	"20"	"2"	"380"	"12"	"7"	"0"	"1"	"2"	"24"	"1"	"2"	"6"	"8"	"4"	"1"	"2"	"1"	"6"	"38"	"1"	"1"	"5"	"3"	"1"	"0"	"0"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"132"	"132"	"26"	"33"	"0"	"191"	"191"	"1"	"0"
"10006"	"3"	"9"	"20"	"2"	"385"	"8"	"5"	"1"	"1"	"3"	"21"	"3"	"1"	"9"	"2"	"13"	"5"	"1"	"2"	"19"	"47"	"2"	"0"	"2"	"9"	"0"	"1"	"1"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"160"	"160"	"20"	"34"	"0"	"214"	"214"	"1"	"0"
"10007"	"3"	"9"	"20"	"2"	"177"	"8"	"7"	"3"	"0"	"2"	"20"	"4"	"3"	"4"	"3"	"14"	"0"	"2"	"1"	"15"	"39"	"0"	"0"	"2"	"6"	"1"	"1"	"0"	"8"	"1"	"0"	"0"	"0"	"0"	"0"	"144"	"144"	"19"	"14"	"0"	"177"	"177"	"1"	"0"
"10008"	"3"	"9"	"20"	"2"	"380"	"8"	"6"	"4"	"2"	"3"	"17"	"0"	"3"	"7"	"3"	"13"	"3"	"4"	"4"	"9"	"46"	"3"	"0"	"2"	"5"	"0"	"1"	"0"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"149"	"149"	"25"	"21"	"0"	"195"	"195"	"1"	"0"
"10009"	"3"	"9"	"20"	"2"	"385"	"9"	"9"	"0"	"1"	"3"	"25"	"1"	"4"	"5"	"5"	"5"	"1"	"1"	"1"	"7"	"43"	"2"	"1"	"2"	"2"	"0"	"0"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"131"	"131"	"24"	"20"	"0"	"175"	"175"	"1"	"0"
"10010"	"3"	"9"	"20"	"2"	"192"	"4"	"3"	"1"	"0"	"0"	"8"	"2"	"2"	"4"	"0"	"7"	"3"	"0"	"0"	"7"	"14"	"0"	"0"	"0"	"1"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"60"	"60"	"10"	"14"	"0"	"84"	"84"	"1"	"0"
"10011"	"3"	"9"	"20"	"2"	"192"	"4"	"8"	"5"	"0"	"4"	"16"	"0"	"1"	"5"	"1"	"3"	"0"	"0"	"1"	"12"	"28"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"95"	"95"	"9"	"14"	"0"	"118"	"118"	"1"	"0"
"10012"	"3"	"9"	"20"	"2"	"385"	"3"	"6"	"2"	"2"	"3"	"22"	"1"	"0"	"21"	"1"	"3"	"3"	"0"	"1"	"23"	"15"	"1"	"0"	"3"	"0"	"0"	"1"	"2"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"115"	"115"	"22"	"17"	"0"	"154"	"154"	"1"	"0"
"10013"	"3"	"9"	"20"	"2"	"380"	"1"	"5"	"1"	"1"	"4"	"19"	"6"	"2"	"21"	"0"	"5"	"0"	"0"	"0"	"25"	"19"	"2"	"1"	"0"	"0"	"2"	"0"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"118"	"118"	"20"	"16"	"0"	"154"	"154"	"1"	"0"
"10014"	"3"	"9"	"20"	"2"	"386"	"1"	"0"	"0"	"0"	"7"	"13"	"2"	"1"	"38"	"2"	"5"	"2"	"0"	"2"	"20"	"19"	"0"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"122"	"122"	"18"	"24"	"0"	"164"	"164"	"1"	"0"
"10015"	"3"	"9"	"20"	"2"	"384"	"2"	"1"	"0"	"2"	"3"	"23"	"0"	"2"	"39"	"0"	"5"	"0"	"0"	"0"	"11"	"24"	"1"	"0"	"4"	"0"	"0"	"0"	"2"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"122"	"122"	"9"	"27"	"0"	"158"	"158"	"1"	"0"
"10016"	"3"	"9"	"20"	"2"	"385"	"0"	"3"	"0"	"1"	"4"	"20"	"0"	"2"	"66"	"0"	"1"	"1"	"0"	"0"	"24"	"24"	"1"	"0"	"3"	"1"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"154"	"154"	"18"	"13"	"0"	"185"	"185"	"1"	"0"
"10017"	"3"	"9"	"20"	"2"	"385"	"1"	"3"	"2"	"0"	"4"	"20"	"2"	"1"	"27"	"0"	"3"	"0"	"0"	"1"	"24"	"29"	"0"	"0"	"4"	"2"	"0"	"0"	"5"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"130"	"130"	"21"	"14"	"0"	"165"	"165"	"1"	"0"
"10018"	"3"	"9"	"20"	"2"	"385"	"1"	"4"	"1"	"0"	"4"	"30"	"3"	"2"	"31"	"0"	"5"	"2"	"1"	"0"	"27"	"15"	"1"	"1"	"0"	"3"	"1"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"134"	"136"	"15"	"14"	"0"	"163"	"165"	"0"	"0"
"10019"	"3"	"9"	"20"	"2"	"380"	"2"	"3"	"0"	"2"	"3"	"20"	"5"	"2"	"22"	"1"	"4"	"0"	"0"	"2"	"17"	"13"	"2"	"0"	"0"	"0"	"1"	"0"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"105"	"105"	"18"	"13"	"0"	"136"	"136"	"1"	"0"
"10020"	"3"	"9"	"20"	"2"	"385"	"5"	"2"	"0"	"1"	"5"	"27"	"3"	"1"	"20"	"0"	"5"	"0"	"1"	"0"	"26"	"22"	"1"	"0"	"0"	"0"	"1"	"1"	"4"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"127"	"127"	"23"	"10"	"0"	"160"	"160"	"1"	"0"
"10021"	"3"	"9"	"20"	"2"	"346"	"2"	"2"	"0"	"1"	"6"	"10"	"3"	"1"	"23"	"0"	"1"	"1"	"0"	"0"	"20"	"16"	"0"	"0"	"0"	"3"	"0"	"0"	"3"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"94"	"94"	"11"	"9"	"0"	"114"	"114"	"1"	"0"
"10022"	"3"	"9"	"20"	"2"	"346"	"3"	"3"	"0"	"0"	"7"	"30"	"7"	"3"	"37"	"1"	"0"	"0"	"0"	"1"	"16"	"12"	"1"	"0"	"0"	"1"	"0"	"0"	"3"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"131"	"131"	"6"	"13"	"0"	"150"	"150"	"1"	"0"
"10023"	"3"	"9"	"20"	"2"	"380"	"3"	"3"	"1"	"1"	"12"	"19"	"4"	"5"	"40"	"1"	"9"	"4"	"0"	"1"	"24"	"17"	"1"	"0"	"0"	"12"	"2"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"164"	"164"	"14"	"15"	"0"	"193"	"193"	"1"	"0"
"10024"	"3"	"9"	"20"	"2"	"385"	"1"	"6"	"0"	"0"	"6"	"21"	"2"	"3"	"46"	"1"	"5"	"0"	"0"	"0"	"15"	"25"	"1"	"0"	"0"	"11"	"1"	"0"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"148"	"148"	"21"	"19"	"0"	"188"	"188"	"1"	"0"
"10025"	"3"	"9"	"20"	"2"	"380"	"4"	"6"	"1"	"1"	"5"	"15"	"3"	"2"	"63"	"2"	"6"	"0"	"2"	"1"	"16"	"25"	"2"	"0"	"0"	"5"	"0"	"1"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"163"	"163"	"13"	"20"	"0"	"198"	"196"	"0"	"0"
"10026"	"3"	"9"	"20"	"2"	"221"	"4"	"6"	"1"	"4"	"11"	"25"	"4"	"11"	"62"	"2"	"8"	"2"	"1"	"0"	"11"	"14"	"1"	"1"	"0"	"4"	"0"	"1"	"5"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"182"	"182"	"14"	"25"	"0"	"221"	"221"	"1"	"0"
"10027"	"3"	"9"	"20"	"2"	"380"	"1"	"4"	"1"	"4"	"5"	"10"	"5"	"6"	"100"	"1"	"4"	"0"	"3"	"2"	"14"	"12"	"0"	"0"	"0"	"8"	"0"	"0"	"1"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"186"	"186"	"19"	"18"	"0"	"223"	"223"	"1"	"0"
"10028"	"3"	"9"	"20"	"2"	"385"	"6"	"5"	"2"	"2"	"14"	"19"	"3"	"3"	"69"	"2"	"5"	"2"	"2"	"0"	"10"	"22"	"1"	"2"	"1"	"7"	"2"	"1"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"184"	"184"	"14"	"11"	"0"	"209"	"209"	"1"	"0"
"10029"	"3"	"9"	"20"	"2"	"380"	"2"	"4"	"1"	"2"	"9"	"14"	"2"	"11"	"72"	"2"	"3"	"0"	"1"	"1"	"9"	"14"	"1"	"1"	"0"	"11"	"0"	"2"	"3"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"169"	"169"	"22"	"20"	"0"	"211"	"211"	"1"	"0"
"10030"	"3"	"9"	"20"	"2"	"200"	"2"	"2"	"0"	"2"	"22"	"27"	"4"	"7"	"54"	"2"	"3"	"0"	"0"	"0"	"14"	"16"	"2"	"1"	"2"	"6"	"0"	"0"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"169"	"169"	"13"	"18"	"31"	"200"	"200"	"1"	"0"
"10031"	"3"	"9"	"20"	"2"	"380"	"2"	"4"	"0"	"1"	"14"	"15"	"0"	"7"	"59"	"1"	"6"	"1"	"0"	"1"	"17"	"15"	"0"	"0"	"0"	"6"	"0"	"0"	"4"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"157"	"157"	"14"	"37"	"0"	"208"	"208"	"1"	"0"
"10032"	"3"	"9"	"20"	"2"	"380"	"2"	"5"	"0"	"2"	"7"	"18"	"2"	"7"	"60"	"0"	"6"	"1"	"0"	"3"	"21"	"8"	"0"	"0"	"2"	"9"	"1"	"1"	"2"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"160"	"160"	"10"	"21"	"0"	"191"	"191"	"1"	"0"
"10033"	"3"	"9"	"20"	"2"	"380"	"1"	"1"	"0"	"1"	"10"	"20"	"2"	"3"	"52"	"1"	"6"	"1"	"0"	"0"	"19"	"18"	"2"	"0"	"3"	"6"	"0"	"0"	"3"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"153"	"153"	"10"	"11"	"0"	"174"	"174"	"1"	"0"
"10034"	"3"	"9"	"20"	"2"	"380"	"3"	"3"	"0"	"2"	"14"	"23"	"3"	"7"	"44"	"0"	"6"	"2"	"0"	"1"	"21"	"14"	"2"	"0"	"0"	"6"	"0"	"1"	"5"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"158"	"158"	"4"	"13"	"0"	"175"	"175"	"1"	"0"
"10035"	"3"	"9"	"20"	"2"	"380"	"2"	"4"	"1"	"3"	"12"	"28"	"1"	"7"	"53"	"3"	"4"	"0"	"1"	"3"	"10"	"22"	"1"	"0"	"0"	"4"	"1"	"1"	"6"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"168"	"168"	"10"	"15"	"0"	"193"	"193"	"1"	"0"
"10036"	"3"	"9"	"20"	"2"	"380"	"1"	"2"	"0"	"2"	"9"	"14"	"1"	"7"	"36"	"2"	"7"	"1"	"1"	"0"	"13"	"16"	"0"	"1"	"1"	"6"	"0"	"0"	"6"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"128"	"128"	"13"	"22"	"0"	"163"	"163"	"1"	"0"
"10037"	"3"	"9"	"20"	"2"	"361"	"4"	"4"	"2"	"1"	"13"	"13"	"1"	"6"	"59"	"1"	"8"	"0"	"1"	"1"	"13"	"10"	"0"	"0"	"2"	"12"	"0"	"0"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"157"	"157"	"7"	"13"	"0"	"177"	"177"	"1"	"0"
"10038"	"3"	"9"	"20"	"2"	"360"	"2"	"4"	"2"	"1"	"12"	"25"	"0"	"6"	"45"	"0"	"12"	"1"	"0"	"1"	"14"	"8"	"0"	"0"	"1"	"9"	"1"	"0"	"2"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"151"	"151"	"15"	"8"	"0"	"174"	"174"	"1"	"0"
"10039"	"3"	"9"	"20"	"2"	"376"	"6"	"6"	"3"	"1"	"2"	"18"	"3"	"4"	"10"	"2"	"5"	"4"	"0"	"1"	"19"	"31"	"4"	"0"	"2"	"1"	"1"	"1"	"0"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"129"	"129"	"24"	"24"	"176"	"177"	"177"	"1"	"0"
"10040"	"3"	"9"	"20"	"2"	"380"	"3"	"8"	"3"	"1"	"1"	"15"	"6"	"2"	"8"	"2"	"0"	"1"	"2"	"0"	"26"	"42"	"5"	"0"	"3"	"4"	"0"	"1"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"136"	"136"	"31"	"19"	"0"	"186"	"186"	"1"	"0"
"10041"	"3"	"9"	"20"	"2"	"380"	"6"	"9"	"0"	"2"	"2"	"22"	"4"	"5"	"9"	"2"	"5"	"0"	"2"	"0"	"34"	"30"	"2"	"1"	"1"	"1"	"0"	"4"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"145"	"145"	"18"	"23"	"0"	"186"	"186"	"1"	"0"
"10042"	"3"	"9"	"20"	"2"	"380"	"2"	"6"	"0"	"2"	"1"	"26"	"3"	"1"	"16"	"3"	"6"	"2"	"0"	"0"	"23"	"28"	"3"	"0"	"7"	"0"	"1"	"0"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"134"	"134"	"18"	"17"	"0"	"169"	"169"	"1"	"0"
"10043"	"3"	"9"	"20"	"2"	"380"	"7"	"8"	"0"	"4"	"1"	"29"	"6"	"2"	"12"	"4"	"4"	"1"	"3"	"0"	"12"	"25"	"2"	"0"	"3"	"1"	"0"	"0"	"4"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"130"	"130"	"21"	"20"	"0"	"171"	"171"	"1"	"0"
"10044"	"3"	"9"	"20"	"2"	"359"	"6"	"16"	"1"	"0"	"5"	"17"	"2"	"2"	"16"	"4"	"6"	"2"	"0"	"0"	"9"	"30"	"2"	"0"	"1"	"0"	"1"	"1"	"2"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"126"	"126"	"24"	"13"	"0"	"163"	"163"	"1"	"0"
"10045"	"3"	"9"	"20"	"2"	"359"	"4"	"7"	"3"	"1"	"1"	"21"	"5"	"1"	"10"	"3"	"3"	"0"	"0"	"0"	"19"	"38"	"0"	"0"	"3"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"122"	"122"	"12"	"11"	"0"	"145"	"145"	"1"	"0"
"10046"	"3"	"9"	"20"	"2"	"600"	"8"	"10"	"3"	"2"	"2"	"16"	"7"	"8"	"9"	"5"	"24"	"5"	"3"	"0"	"10"	"18"	"1"	"1"	"1"	"5"	"2"	"1"	"3"	"3"	"2"	"0"	"0"	"0"	"0"	"0"	"149"	"149"	"20"	"20"	"0"	"189"	"189"	"1"	"0"
"10047"	"3"	"9"	"20"	"2"	"601"	"12"	"13"	"4"	"2"	"6"	"14"	"3"	"9"	"7"	"5"	"17"	"2"	"2"	"2"	"20"	"22"	"2"	"1"	"5"	"5"	"2"	"1"	"3"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"161"	"161"	"17"	"22"	"0"	"200"	"200"	"1"	"0"
"10048"	"3"	"9"	"20"	"2"	"600"	"6"	"7"	"1"	"1"	"4"	"11"	"2"	"4"	"14"	"8"	"25"	"2"	"3"	"0"	"7"	"12"	"0"	"1"	"0"	"2"	"2"	"3"	"3"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"122"	"122"	"22"	"11"	"0"	"155"	"155"	"1"	"0"
"10049"	"3"	"9"	"20"	"2"	"600"	"9"	"11"	"1"	"1"	"4"	"6"	"4"	"6"	"15"	"3"	"12"	"2"	"2"	"0"	"15"	"7"	"2"	"0"	"3"	"1"	"1"	"0"	"2"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"112"	"112"	"25"	"16"	"0"	"153"	"153"	"1"	"0"
"10050"	"3"	"9"	"20"	"2"	"600"	"10"	"4"	"5"	"3"	"4"	"16"	"9"	"7"	"9"	"4"	"26"	"2"	"1"	"1"	"10"	"14"	"1"	"0"	"2"	"2"	"0"	"0"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"134"	"134"	"21"	"20"	"0"	"175"	"175"	"1"	"0"
