"MESA"	"TIPO_ELECCION"	"DEPTO"	"MUNI"	"ESTADO_ACTA"	"CANTIDAD_PAPELETAS"	"VAMOS"	"UNE"	"WINAQ"	"TODOS"	"UCN"	"PAN"	"PODEMOS"	"CREO"	"VALOR"	"VICTORIA"	"PC"	"SEMILLA"	"VIVA"	"BIEN"	"LIBRE"	"CONVERGENCIA"	"UNIONISTA"	"PPT"	"FUERZA"	"MLP"	"EG"	"FCN_NACION"	"AVANZA"	"UNIDOS"	"URNG_MAIZ"	"PHG"	"V27"	"V28"	"V29"	"V30"	"VOTOS_VALIDOS_ACTA"	"VOTOS_VALIDOS"	"NULOS"	"BLANCOS"	"INVALIDOS"	"TOTAL_ACTA"	"TOTAL_VOTOS"	"ACTA_CUADRA"	"IMPUGNACIONES"
"7094"	"3"	"5"	"11"	"2"	"380"	"52"	"66"	"7"	"0"	"2"	"9"	"0"	"3"	"8"	"2"	"14"	"3"	"4"	"7"	"1"	"2"	"2"	"7"	"3"	"6"	"0"	"9"	"0"	"0"	"6"	"6"	"0"	"0"	"0"	"0"	"219"	"219"	"12"	"18"	"0"	"249"	"249"	"1"	"0"
"7095"	"3"	"5"	"11"	"2"	"380"	"63"	"84"	"5"	"2"	"3"	"6"	"0"	"2"	"0"	"4"	"12"	"0"	"7"	"6"	"0"	"0"	"1"	"1"	"2"	"1"	"1"	"6"	"0"	"1"	"1"	"5"	"0"	"0"	"0"	"0"	"213"	"213"	"15"	"16"	"0"	"244"	"244"	"1"	"0"
"7096"	"3"	"5"	"11"	"2"	"280"	"30"	"56"	"2"	"2"	"0"	"7"	"0"	"2"	"7"	"4"	"8"	"2"	"1"	"2"	"0"	"0"	"1"	"6"	"1"	"5"	"0"	"3"	"1"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"143"	"143"	"11"	"16"	"0"	"170"	"170"	"1"	"0"
"7097"	"3"	"5"	"11"	"2"	"280"	"52"	"48"	"5"	"1"	"3"	"5"	"1"	"0"	"8"	"3"	"18"	"1"	"3"	"4"	"0"	"0"	"0"	"8"	"6"	"5"	"0"	"3"	"0"	"0"	"4"	"3"	"0"	"0"	"0"	"0"	"181"	"181"	"9"	"5"	"0"	"195"	"195"	"1"	"1"
"7098"	"3"	"5"	"11"	"2"	"0"	"78"	"63"	"8"	"8"	"5"	"7"	"0"	"3"	"1"	"5"	"15"	"4"	"5"	"5"	"0"	"7"	"4"	"5"	"2"	"3"	"2"	"9"	"2"	"0"	"1"	"5"	"0"	"0"	"0"	"0"	"247"	"247"	"24"	"22"	"0"	"293"	"293"	"1"	"0"
"7099"	"3"	"5"	"11"	"2"	"400"	"63"	"68"	"9"	"7"	"3"	"7"	"0"	"3"	"0"	"9"	"28"	"2"	"4"	"9"	"2"	"11"	"1"	"8"	"3"	"6"	"0"	"11"	"1"	"6"	"5"	"8"	"0"	"0"	"0"	"0"	"274"	"274"	"0"	"23"	"15"	"312"	"297"	"0"	"0"
"7100"	"3"	"5"	"11"	"2"	"0"	"67"	"63"	"9"	"4"	"3"	"6"	"0"	"2"	"4"	"9"	"23"	"0"	"3"	"14"	"2"	"12"	"1"	"8"	"0"	"5"	"2"	"5"	"1"	"3"	"12"	"5"	"0"	"0"	"0"	"0"	"263"	"263"	"20"	"28"	"1"	"310"	"311"	"0"	"0"
"7101"	"3"	"5"	"11"	"2"	"399"	"76"	"47"	"9"	"7"	"3"	"9"	"0"	"3"	"3"	"3"	"22"	"3"	"5"	"17"	"3"	"6"	"1"	"9"	"4"	"3"	"1"	"8"	"1"	"3"	"3"	"7"	"0"	"0"	"0"	"0"	"256"	"256"	"12"	"15"	"0"	"283"	"283"	"1"	"0"
"7102"	"3"	"5"	"11"	"2"	"400"	"48"	"80"	"14"	"4"	"3"	"9"	"0"	"5"	"0"	"9"	"16"	"5"	"10"	"6"	"1"	"6"	"0"	"6"	"0"	"3"	"1"	"16"	"1"	"2"	"3"	"1"	"0"	"0"	"0"	"0"	"249"	"249"	"24"	"25"	"0"	"298"	"298"	"1"	"0"
"7103"	"3"	"5"	"11"	"2"	"400"	"59"	"77"	"10"	"3"	"3"	"2"	"2"	"3"	"3"	"9"	"25"	"2"	"5"	"7"	"0"	"5"	"3"	"9"	"2"	"4"	"1"	"5"	"1"	"1"	"6"	"6"	"0"	"0"	"0"	"0"	"253"	"253"	"23"	"21"	"0"	"297"	"297"	"1"	"0"
"7104"	"3"	"5"	"11"	"2"	"400"	"69"	"61"	"12"	"1"	"3"	"10"	"3"	"2"	"2"	"11"	"22"	"4"	"1"	"15"	"2"	"3"	"2"	"7"	"3"	"3"	"1"	"6"	"1"	"2"	"3"	"5"	"0"	"0"	"0"	"0"	"254"	"254"	"19"	"25"	"0"	"298"	"298"	"1"	"0"
"7105"	"3"	"5"	"11"	"2"	"400"	"63"	"70"	"4"	"6"	"0"	"9"	"0"	"1"	"4"	"6"	"26"	"1"	"4"	"11"	"1"	"6"	"1"	"6"	"1"	"4"	"2"	"5"	"1"	"1"	"2"	"9"	"0"	"0"	"0"	"0"	"244"	"244"	"17"	"16"	"0"	"277"	"277"	"1"	"1"
"7106"	"3"	"5"	"11"	"2"	"209"	"37"	"41"	"4"	"1"	"0"	"6"	"0"	"1"	"0"	"2"	"14"	"1"	"5"	"3"	"0"	"0"	"1"	"6"	"1"	"1"	"2"	"3"	"0"	"0"	"2"	"8"	"0"	"0"	"0"	"0"	"139"	"139"	"7"	"2"	"0"	"148"	"148"	"1"	"0"
"7107"	"3"	"5"	"11"	"2"	"208"	"36"	"32"	"2"	"5"	"3"	"4"	"1"	"3"	"1"	"7"	"15"	"0"	"6"	"2"	"1"	"6"	"2"	"6"	"0"	"1"	"0"	"3"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"139"	"139"	"6"	"9"	"0"	"154"	"154"	"1"	"0"
"7108"	"3"	"5"	"11"	"2"	"401"	"70"	"123"	"7"	"2"	"2"	"13"	"0"	"3"	"2"	"2"	"38"	"0"	"1"	"8"	"0"	"2"	"0"	"3"	"4"	"0"	"1"	"1"	"4"	"1"	"2"	"1"	"0"	"0"	"0"	"0"	"290"	"290"	"18"	"43"	"0"	"351"	"351"	"1"	"0"
"7109"	"3"	"5"	"11"	"2"	"352"	"52"	"129"	"3"	"2"	"5"	"6"	"0"	"2"	"2"	"2"	"30"	"0"	"1"	"3"	"1"	"1"	"1"	"1"	"6"	"1"	"2"	"2"	"0"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"256"	"256"	"15"	"29"	"0"	"300"	"300"	"1"	"0"
"7110"	"3"	"5"	"11"	"2"	"349"	"47"	"118"	"4"	"3"	"3"	"2"	"1"	"0"	"0"	"4"	"34"	"2"	"1"	"4"	"1"	"1"	"1"	"2"	"4"	"1"	"0"	"1"	"2"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"238"	"238"	"14"	"32"	"0"	"0"	"284"	"0"	"0"
"7111"	"3"	"5"	"11"	"2"	"400"	"39"	"37"	"13"	"4"	"6"	"10"	"2"	"2"	"4"	"3"	"28"	"4"	"10"	"3"	"1"	"2"	"3"	"3"	"2"	"5"	"3"	"2"	"2"	"0"	"10"	"13"	"0"	"0"	"0"	"0"	"211"	"211"	"14"	"18"	"0"	"243"	"243"	"1"	"0"
"7112"	"3"	"5"	"11"	"2"	"0"	"34"	"18"	"13"	"3"	"5"	"12"	"1"	"5"	"2"	"8"	"21"	"15"	"10"	"17"	"1"	"1"	"4"	"1"	"1"	"7"	"3"	"7"	"4"	"1"	"10"	"11"	"0"	"0"	"0"	"0"	"215"	"215"	"34"	"11"	"0"	"260"	"260"	"1"	"0"
"7113"	"3"	"5"	"11"	"2"	"375"	"43"	"20"	"12"	"6"	"6"	"13"	"3"	"7"	"6"	"7"	"38"	"9"	"9"	"5"	"2"	"0"	"3"	"1"	"2"	"2"	"4"	"3"	"0"	"2"	"3"	"15"	"0"	"0"	"0"	"0"	"221"	"221"	"16"	"9"	"0"	"246"	"246"	"1"	"0"
"7114"	"3"	"5"	"11"	"2"	"379"	"45"	"23"	"21"	"5"	"4"	"10"	"2"	"6"	"6"	"5"	"27"	"10"	"9"	"7"	"2"	"2"	"1"	"7"	"1"	"4"	"1"	"4"	"0"	"3"	"5"	"14"	"0"	"0"	"0"	"0"	"224"	"224"	"21"	"6"	"0"	"251"	"251"	"1"	"0"
"7115"	"3"	"5"	"11"	"2"	"0"	"25"	"77"	"5"	"4"	"4"	"18"	"1"	"2"	"4"	"3"	"19"	"3"	"3"	"4"	"2"	"3"	"2"	"6"	"4"	"4"	"1"	"41"	"2"	"2"	"2"	"11"	"0"	"0"	"0"	"0"	"252"	"252"	"31"	"13"	"0"	"296"	"296"	"1"	"0"
"7116"	"3"	"5"	"11"	"2"	"0"	"33"	"73"	"5"	"2"	"9"	"12"	"1"	"6"	"1"	"1"	"10"	"3"	"6"	"10"	"1"	"1"	"2"	"10"	"1"	"2"	"1"	"49"	"2"	"2"	"5"	"2"	"0"	"0"	"0"	"0"	"249"	"250"	"18"	"11"	"0"	"278"	"279"	"0"	"0"
"7117"	"3"	"5"	"11"	"2"	"400"	"35"	"70"	"5"	"2"	"4"	"9"	"1"	"5"	"2"	"4"	"25"	"0"	"4"	"10"	"0"	"1"	"1"	"7"	"2"	"2"	"1"	"48"	"0"	"2"	"1"	"3"	"0"	"0"	"0"	"0"	"244"	"244"	"24"	"17"	"0"	"285"	"285"	"1"	"0"
"7118"	"3"	"5"	"11"	"2"	"232"	"21"	"32"	"4"	"2"	"5"	"7"	"2"	"2"	"0"	"0"	"12"	"2"	"2"	"6"	"0"	"1"	"1"	"3"	"0"	"2"	"1"	"13"	"1"	"0"	"2"	"5"	"0"	"0"	"0"	"0"	"126"	"126"	"17"	"11"	"0"	"154"	"154"	"1"	"0"
"7119"	"3"	"5"	"11"	"2"	"0"	"18"	"20"	"4"	"1"	"4"	"1"	"1"	"1"	"3"	"2"	"7"	"1"	"6"	"2"	"1"	"0"	"1"	"13"	"0"	"0"	"0"	"31"	"0"	"3"	"1"	"7"	"0"	"0"	"0"	"0"	"128"	"128"	"13"	"6"	"0"	"147"	"147"	"1"	"0"
"7120"	"3"	"5"	"11"	"2"	"603"	"64"	"52"	"67"	"9"	"4"	"5"	"2"	"2"	"5"	"10"	"28"	"16"	"5"	"8"	"1"	"5"	"0"	"3"	"5"	"13"	"1"	"4"	"1"	"2"	"14"	"4"	"0"	"0"	"0"	"0"	"324"	"330"	"33"	"29"	"0"	"386"	"392"	"0"	"0"
"7121"	"3"	"5"	"11"	"2"	"600"	"56"	"42"	"48"	"3"	"3"	"13"	"3"	"7"	"4"	"8"	"18"	"11"	"13"	"7"	"1"	"6"	"3"	"4"	"4"	"8"	"1"	"6"	"2"	"2"	"7"	"10"	"0"	"0"	"0"	"0"	"290"	"290"	"36"	"42"	"0"	"368"	"368"	"1"	"0"
"7122"	"3"	"5"	"11"	"2"	"0"	"53"	"37"	"30"	"2"	"2"	"6"	"2"	"4"	"5"	"5"	"16"	"7"	"7"	"11"	"3"	"4"	"5"	"5"	"4"	"8"	"2"	"1"	"3"	"3"	"9"	"4"	"0"	"0"	"0"	"0"	"238"	"238"	"27"	"18"	"0"	"283"	"283"	"1"	"0"
"7123"	"3"	"5"	"11"	"2"	"450"	"43"	"33"	"29"	"3"	"1"	"5"	"1"	"2"	"1"	"4"	"15"	"0"	"4"	"3"	"2"	"1"	"3"	"3"	"2"	"6"	"1"	"3"	"0"	"2"	"11"	"6"	"0"	"0"	"0"	"0"	"184"	"184"	"18"	"24"	"0"	"226"	"226"	"1"	"0"
"7124"	"3"	"5"	"12"	"2"	"400"	"38"	"90"	"2"	"5"	"3"	"3"	"55"	"2"	"2"	"4"	"14"	"2"	"5"	"18"	"1"	"1"	"2"	"1"	"1"	"2"	"0"	"8"	"0"	"1"	"3"	"2"	"0"	"0"	"0"	"0"	"265"	"265"	"21"	"29"	"0"	"315"	"315"	"1"	"0"
"7125"	"3"	"5"	"12"	"2"	"400"	"45"	"75"	"3"	"1"	"0"	"4"	"50"	"1"	"0"	"1"	"21"	"2"	"3"	"18"	"6"	"1"	"6"	"0"	"5"	"1"	"0"	"9"	"0"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"255"	"255"	"16"	"39"	"0"	"310"	"310"	"1"	"0"
"7126"	"3"	"5"	"12"	"2"	"400"	"49"	"81"	"4"	"2"	"1"	"2"	"57"	"6"	"3"	"5"	"20"	"1"	"2"	"23"	"3"	"0"	"4"	"0"	"1"	"1"	"1"	"9"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"278"	"278"	"20"	"28"	"0"	"326"	"326"	"1"	"0"
"7127"	"3"	"5"	"12"	"2"	"400"	"43"	"71"	"2"	"0"	"2"	"5"	"55"	"2"	"0"	"2"	"15"	"1"	"2"	"24"	"5"	"2"	"4"	"2"	"4"	"0"	"1"	"8"	"1"	"0"	"2"	"3"	"0"	"0"	"0"	"0"	"256"	"256"	"22"	"34"	"0"	"312"	"312"	"1"	"0"
"7128"	"3"	"5"	"12"	"2"	"400"	"45"	"99"	"1"	"3"	"0"	"3"	"51"	"2"	"3"	"1"	"18"	"1"	"3"	"19"	"1"	"0"	"2"	"0"	"4"	"1"	"0"	"7"	"0"	"0"	"3"	"4"	"0"	"0"	"0"	"0"	"271"	"271"	"26"	"24"	"0"	"321"	"321"	"1"	"0"
"7129"	"3"	"5"	"12"	"2"	"400"	"49"	"94"	"3"	"5"	"0"	"3"	"50"	"1"	"0"	"4"	"12"	"0"	"1"	"20"	"6"	"1"	"2"	"0"	"1"	"2"	"0"	"14"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"270"	"270"	"27"	"34"	"0"	"331"	"331"	"1"	"0"
"7130"	"3"	"5"	"12"	"2"	"400"	"54"	"82"	"1"	"3"	"2"	"3"	"58"	"1"	"1"	"0"	"23"	"7"	"2"	"26"	"2"	"1"	"1"	"0"	"4"	"0"	"0"	"10"	"2"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"284"	"284"	"16"	"30"	"0"	"330"	"330"	"1"	"0"
"7131"	"3"	"5"	"12"	"2"	"400"	"37"	"107"	"2"	"0"	"1"	"1"	"65"	"2"	"2"	"4"	"26"	"3"	"2"	"21"	"5"	"1"	"2"	"0"	"2"	"0"	"1"	"5"	"0"	"0"	"1"	"3"	"0"	"0"	"0"	"0"	"293"	"293"	"18"	"28"	"0"	"339"	"339"	"1"	"0"
"7132"	"3"	"5"	"12"	"2"	"400"	"54"	"89"	"0"	"1"	"1"	"3"	"48"	"0"	"0"	"3"	"23"	"3"	"2"	"37"	"7"	"4"	"1"	"0"	"2"	"0"	"2"	"5"	"0"	"0"	"4"	"2"	"0"	"0"	"0"	"0"	"291"	"291"	"18"	"28"	"0"	"337"	"337"	"1"	"0"
"7133"	"3"	"5"	"12"	"2"	"400"	"55"	"84"	"0"	"0"	"1"	"4"	"65"	"0"	"2"	"2"	"12"	"6"	"0"	"25"	"2"	"0"	"1"	"1"	"2"	"0"	"0"	"6"	"1"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"272"	"272"	"24"	"32"	"0"	"328"	"328"	"1"	"0"
"7134"	"3"	"5"	"12"	"2"	"400"	"56"	"72"	"3"	"1"	"2"	"1"	"54"	"0"	"1"	"2"	"16"	"5"	"0"	"22"	"6"	"1"	"4"	"2"	"5"	"1"	"2"	"4"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"262"	"262"	"19"	"38"	"0"	"319"	"319"	"1"	"0"
"7135"	"3"	"5"	"12"	"2"	"400"	"37"	"57"	"3"	"1"	"0"	"6"	"68"	"1"	"3"	"2"	"27"	"2"	"0"	"26"	"0"	"0"	"1"	"1"	"2"	"1"	"0"	"11"	"0"	"0"	"5"	"3"	"0"	"0"	"0"	"0"	"257"	"257"	"19"	"19"	"0"	"295"	"295"	"1"	"0"
"7136"	"3"	"5"	"12"	"2"	"390"	"44"	"92"	"2"	"2"	"1"	"2"	"41"	"1"	"2"	"4"	"28"	"1"	"0"	"14"	"1"	"0"	"3"	"0"	"5"	"3"	"0"	"13"	"1"	"3"	"1"	"2"	"0"	"0"	"0"	"0"	"266"	"266"	"22"	"21"	"0"	"309"	"309"	"1"	"0"
"7137"	"3"	"5"	"12"	"2"	"400"	"38"	"72"	"1"	"0"	"0"	"2"	"58"	"2"	"2"	"4"	"23"	"0"	"2"	"25"	"5"	"2"	"1"	"1"	"3"	"0"	"1"	"7"	"0"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"252"	"252"	"23"	"15"	"1"	"290"	"290"	"1"	"0"
"7138"	"3"	"5"	"12"	"2"	"400"	"43"	"80"	"5"	"0"	"2"	"2"	"70"	"0"	"1"	"8"	"16"	"1"	"1"	"16"	"4"	"0"	"3"	"3"	"3"	"1"	"0"	"3"	"0"	"0"	"1"	"5"	"0"	"0"	"0"	"0"	"268"	"268"	"17"	"23"	"0"	"308"	"308"	"1"	"0"
"7139"	"3"	"5"	"12"	"2"	"400"	"38"	"88"	"1"	"2"	"0"	"3"	"71"	"1"	"2"	"3"	"17"	"5"	"0"	"20"	"1"	"0"	"2"	"0"	"1"	"1"	"17"	"5"	"0"	"20"	"1"	"0"	"2"	"0"	"1"	"1"	"268"	"268"	"0"	"28"	"15"	"296"	"296"	"1"	"0"
"7140"	"3"	"5"	"12"	"2"	"400"	"43"	"93"	"3"	"0"	"1"	"5"	"69"	"1"	"0"	"1"	"20"	"2"	"6"	"18"	"4"	"1"	"1"	"2"	"1"	"1"	"1"	"5"	"3"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"283"	"283"	"24"	"16"	"0"	"323"	"323"	"1"	"0"
"7141"	"3"	"5"	"12"	"2"	"400"	"48"	"65"	"2"	"2"	"1"	"4"	"59"	"1"	"2"	"4"	"21"	"2"	"0"	"22"	"2"	"1"	"2"	"0"	"1"	"1"	"0"	"8"	"0"	"0"	"4"	"5"	"0"	"0"	"0"	"0"	"257"	"257"	"20"	"32"	"1"	"310"	"309"	"0"	"0"
"7142"	"3"	"5"	"12"	"2"	"391"	"31"	"64"	"5"	"0"	"1"	"0"	"55"	"1"	"0"	"2"	"36"	"4"	"0"	"16"	"2"	"0"	"2"	"0"	"0"	"1"	"0"	"10"	"1"	"0"	"3"	"2"	"0"	"0"	"0"	"0"	"236"	"236"	"20"	"28"	"0"	"284"	"284"	"1"	"0"
"7143"	"3"	"5"	"12"	"2"	"400"	"57"	"62"	"2"	"2"	"1"	"3"	"59"	"4"	"0"	"3"	"22"	"1"	"2"	"29"	"3"	"2"	"3"	"1"	"2"	"1"	"0"	"10"	"0"	"0"	"2"	"3"	"0"	"0"	"0"	"0"	"274"	"274"	"15"	"18"	"0"	"307"	"307"	"1"	"0"
"7144"	"3"	"5"	"12"	"2"	"400"	"47"	"61"	"7"	"2"	"2"	"1"	"80"	"1"	"3"	"7"	"34"	"2"	"3"	"24"	"6"	"0"	"3"	"0"	"1"	"3"	"2"	"8"	"1"	"0"	"1"	"3"	"0"	"0"	"0"	"0"	"302"	"302"	"12"	"9"	"0"	"323"	"323"	"1"	"0"
"7145"	"3"	"5"	"12"	"2"	"400"	"50"	"77"	"6"	"2"	"3"	"4"	"84"	"4"	"3"	"0"	"46"	"3"	"2"	"1"	"29"	"5"	"1"	"0"	"3"	"0"	"0"	"8"	"1"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"335"	"335"	"9"	"8"	"0"	"352"	"352"	"1"	"0"
"7146"	"3"	"5"	"12"	"2"	"226"	"27"	"44"	"1"	"0"	"0"	"1"	"39"	"0"	"0"	"1"	"21"	"0"	"2"	"17"	"1"	"0"	"5"	"0"	"0"	"0"	"21"	"0"	"2"	"17"	"1"	"0"	"5"	"0"	"0"	"0"	"168"	"168"	"5"	"8"	"0"	"181"	"181"	"1"	"0"
"7147"	"3"	"5"	"12"	"2"	"226"	"22"	"43"	"0"	"0"	"1"	"1"	"25"	"0"	"0"	"1"	"19"	"1"	"4"	"14"	"1"	"0"	"2"	"0"	"2"	"0"	"19"	"1"	"4"	"14"	"1"	"0"	"2"	"0"	"2"	"0"	"139"	"139"	"8"	"11"	"0"	"158"	"158"	"1"	"0"
"7148"	"3"	"5"	"12"	"2"	"380"	"6"	"68"	"2"	"1"	"2"	"0"	"24"	"1"	"1"	"0"	"32"	"6"	"1"	"20"	"2"	"1"	"1"	"1"	"0"	"1"	"1"	"1"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"177"	"177"	"31"	"38"	"0"	"246"	"246"	"1"	"0"
"7149"	"3"	"5"	"12"	"2"	"298"	"5"	"37"	"3"	"1"	"0"	"0"	"15"	"0"	"0"	"0"	"21"	"5"	"3"	"25"	"0"	"5"	"1"	"0"	"1"	"4"	"0"	"3"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"131"	"131"	"15"	"18"	"0"	"164"	"164"	"1"	"0"
"7150"	"3"	"5"	"12"	"2"	"297"	"1"	"42"	"0"	"0"	"1"	"0"	"21"	"0"	"1"	"1"	"24"	"8"	"1"	"12"	"0"	"2"	"3"	"0"	"0"	"1"	"0"	"2"	"0"	"0"	"3"	"2"	"0"	"0"	"0"	"0"	"125"	"125"	"21"	"30"	"0"	"176"	"176"	"1"	"0"
"7151"	"3"	"5"	"12"	"2"	"501"	"26"	"41"	"2"	"1"	"1"	"2"	"40"	"6"	"0"	"1"	"10"	"6"	"3"	"8"	"2"	"1"	"2"	"0"	"1"	"1"	"0"	"3"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"159"	"159"	"19"	"23"	"0"	"201"	"201"	"1"	"0"
"7152"	"3"	"5"	"13"	"2"	"379"	"4"	"45"	"2"	"15"	"21"	"5"	"19"	"5"	"1"	"2"	"16"	"7"	"7"	"12"	"5"	"0"	"0"	"2"	"15"	"1"	"1"	"4"	"1"	"0"	"5"	"5"	"0"	"0"	"0"	"0"	"200"	"200"	"27"	"21"	"0"	"248"	"248"	"1"	"0"
"7153"	"3"	"5"	"13"	"2"	"400"	"8"	"54"	"1"	"17"	"28"	"4"	"12"	"1"	"4"	"5"	"12"	"4"	"10"	"8"	"5"	"2"	"1"	"1"	"17"	"6"	"2"	"6"	"2"	"0"	"2"	"5"	"0"	"0"	"0"	"0"	"217"	"217"	"25"	"20"	"25"	"262"	"262"	"1"	"0"
"7154"	"3"	"5"	"13"	"2"	"396"	"3"	"58"	"3"	"18"	"24"	"7"	"21"	"5"	"3"	"2"	"18"	"3"	"8"	"9"	"2"	"4"	"2"	"0"	"22"	"2"	"10"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"230"	"230"	"21"	"23"	"0"	"274"	"274"	"1"	"0"
"7155"	"3"	"5"	"13"	"2"	"400"	"8"	"46"	"1"	"24"	"22"	"14"	"13"	"4"	"2"	"3"	"0"	"3"	"8"	"3"	"4"	"0"	"3"	"9"	"15"	"4"	"0"	"4"	"0"	"3"	"6"	"0"	"0"	"0"	"0"	"0"	"199"	"199"	"35"	"32"	"1"	"266"	"266"	"1"	"0"
"7156"	"3"	"5"	"13"	"2"	"400"	"8"	"55"	"1"	"21"	"21"	"11"	"19"	"5"	"0"	"5"	"13"	"7"	"6"	"9"	"1"	"1"	"1"	"0"	"20"	"5"	"13"	"7"	"6"	"9"	"1"	"1"	"1"	"0"	"20"	"5"	"217"	"217"	"21"	"17"	"0"	"255"	"255"	"1"	"0"
"7157"	"3"	"5"	"13"	"2"	"400"	"14"	"37"	"1"	"22"	"25"	"4"	"22"	"3"	"0"	"4"	"15"	"10"	"3"	"18"	"3"	"1"	"1"	"2"	"9"	"3"	"0"	"4"	"0"	"1"	"2"	"5"	"0"	"0"	"0"	"0"	"209"	"209"	"26"	"19"	"0"	"254"	"254"	"1"	"0"
"7158"	"3"	"5"	"13"	"2"	"400"	"10"	"43"	"2"	"27"	"24"	"9"	"14"	"3"	"1"	"3"	"15"	"8"	"4"	"9"	"4"	"1"	"1"	"0"	"24"	"2"	"2"	"3"	"5"	"1"	"1"	"7"	"0"	"0"	"0"	"0"	"223"	"223"	"27"	"15"	"0"	"265"	"265"	"1"	"0"
"7159"	"3"	"5"	"13"	"2"	"400"	"9"	"38"	"2"	"25"	"25"	"0"	"12"	"5"	"0"	"4"	"13"	"6"	"7"	"15"	"4"	"1"	"0"	"0"	"15"	"2"	"0"	"2"	"0"	"1"	"2"	"5"	"0"	"0"	"0"	"0"	"193"	"193"	"18"	"21"	"0"	"232"	"232"	"1"	"0"
"7160"	"3"	"5"	"13"	"2"	"400"	"9"	"37"	"3"	"18"	"17"	"4"	"8"	"3"	"0"	"7"	"27"	"5"	"6"	"8"	"3"	"0"	"1"	"2"	"16"	"3"	"1"	"2"	"2"	"0"	"0"	"6"	"0"	"0"	"0"	"0"	"188"	"188"	"22"	"16"	"0"	"226"	"226"	"1"	"0"
"7161"	"3"	"5"	"13"	"2"	"400"	"7"	"42"	"2"	"23"	"28"	"5"	"13"	"3"	"3"	"6"	"20"	"5"	"8"	"6"	"4"	"0"	"2"	"2"	"13"	"2"	"1"	"8"	"0"	"0"	"3"	"5"	"0"	"0"	"0"	"0"	"211"	"211"	"14"	"23"	"0"	"248"	"248"	"1"	"0"
"7162"	"3"	"5"	"13"	"2"	"400"	"11"	"43"	"1"	"17"	"29"	"2"	"10"	"2"	"1"	"5"	"19"	"7"	"10"	"14"	"3"	"3"	"1"	"0"	"12"	"3"	"2"	"4"	"0"	"0"	"4"	"1"	"0"	"0"	"0"	"0"	"204"	"204"	"25"	"13"	"1"	"242"	"242"	"1"	"0"
"7163"	"3"	"5"	"13"	"2"	"400"	"7"	"51"	"7"	"18"	"18"	"8"	"17"	"4"	"1"	"3"	"24"	"1"	"7"	"9"	"6"	"0"	"1"	"0"	"21"	"2"	"2"	"4"	"1"	"1"	"4"	"10"	"0"	"0"	"0"	"0"	"227"	"227"	"14"	"19"	"0"	"260"	"260"	"1"	"0"
"7164"	"3"	"5"	"13"	"2"	"401"	"9"	"47"	"0"	"19"	"21"	"7"	"24"	"2"	"1"	"6"	"10"	"6"	"6"	"6"	"3"	"2"	"0"	"0"	"14"	"6"	"2"	"6"	"0"	"0"	"3"	"10"	"0"	"0"	"0"	"0"	"210"	"210"	"19"	"21"	"0"	"250"	"250"	"1"	"0"
"7165"	"3"	"5"	"13"	"2"	"397"	"8"	"52"	"0"	"25"	"27"	"4"	"20"	"3"	"1"	"4"	"16"	"9"	"7"	"10"	"5"	"0"	"0"	"0"	"17"	"2"	"0"	"5"	"0"	"1"	"2"	"5"	"0"	"0"	"0"	"0"	"223"	"223"	"10"	"17"	"11"	"250"	"250"	"1"	"0"
"7166"	"3"	"5"	"13"	"2"	"408"	"8"	"60"	"0"	"10"	"26"	"9"	"19"	"2"	"1"	"6"	"15"	"7"	"6"	"10"	"4"	"1"	"0"	"1"	"12"	"0"	"3"	"3"	"0"	"2"	"3"	"3"	"0"	"0"	"0"	"0"	"211"	"211"	"24"	"18"	"0"	"253"	"253"	"1"	"0"
"7167"	"3"	"5"	"13"	"2"	"400"	"11"	"46"	"3"	"21"	"29"	"7"	"18"	"3"	"0"	"2"	"16"	"6"	"8"	"8"	"2"	"1"	"1"	"1"	"11"	"5"	"2"	"4"	"2"	"1"	"3"	"4"	"0"	"0"	"0"	"0"	"215"	"215"	"19"	"15"	"0"	"249"	"249"	"1"	"0"
"7168"	"3"	"5"	"13"	"2"	"400"	"10"	"37"	"4"	"21"	"25"	"2"	"13"	"1"	"2"	"3"	"12"	"10"	"9"	"8"	"4"	"0"	"1"	"2"	"13"	"3"	"1"	"3"	"1"	"1"	"3"	"5"	"0"	"0"	"0"	"0"	"194"	"194"	"19"	"18"	"0"	"231"	"231"	"1"	"0"
