"MESA"	"TIPO_ELECCION"	"DEPTO"	"MUNI"	"ESTADO_ACTA"	"CANTIDAD_PAPELETAS"	"TODOS"	"VAMOS"	"BIEN"	"PC"	"FCN_NACION"	"WINAQ"	"URNG_MAIZ"	"EG"	"VICTORIA"	"UCN"	"SEMILLA"	"FUERZA"	"PODEMOS"	"PHG"	"UNIDOS"	"UNE"	"MLP"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"VOTOS_VALIDOS_ACTA"	"VOTOS_VALIDOS"	"NULOS"	"BLANCOS"	"INVALIDOS"	"TOTAL_ACTA"	"TOTAL_VOTOS"	"ACTA_CUADRA"	"IMPUGNACIONES"
"8387"	"3"	"7"	"15"	"2"	"400"	"7"	"107"	"3"	"2"	"5"	"7"	"5"	"0"	"1"	"4"	"25"	"6"	"9"	"3"	"0"	"108"	"23"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"315"	"315"	"7"	"47"	"0"	"369"	"369"	"1"	"0"
"8388"	"3"	"7"	"15"	"2"	"400"	"10"	"94"	"4"	"1"	"12"	"6"	"5"	"0"	"2"	"3"	"24"	"10"	"9"	"3"	"0"	"88"	"33"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"304"	"304"	"6"	"44"	"0"	"354"	"354"	"1"	"0"
"8389"	"3"	"7"	"15"	"2"	"400"	"5"	"98"	"8"	"0"	"11"	"10"	"2"	"0"	"2"	"6"	"18"	"8"	"8"	"0"	"0"	"93"	"23"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"292"	"292"	"4"	"57"	"0"	"353"	"353"	"1"	"0"
"8390"	"3"	"7"	"15"	"2"	"400"	"10"	"96"	"4"	"0"	"11"	"5"	"2"	"1"	"1"	"6"	"28"	"13"	"13"	"6"	"0"	"103"	"24"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"323"	"323"	"6"	"38"	"0"	"367"	"367"	"1"	"0"
"8391"	"3"	"7"	"15"	"2"	"285"	"12"	"78"	"3"	"0"	"13"	"4"	"0"	"0"	"0"	"2"	"18"	"8"	"6"	"5"	"0"	"78"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"240"	"240"	"3"	"34"	"0"	"277"	"277"	"1"	"0"
"8392"	"3"	"7"	"15"	"2"	"285"	"8"	"68"	"2"	"1"	"11"	"5"	"3"	"1"	"2"	"1"	"16"	"8"	"1"	"1"	"6"	"68"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"202"	"202"	"20"	"42"	"0"	"264"	"264"	"1"	"0"
"8393"	"3"	"7"	"16"	"2"	"400"	"70"	"67"	"0"	"1"	"6"	"7"	"3"	"4"	"4"	"11"	"4"	"17"	"1"	"78"	"0"	"5"	"22"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"300"	"300"	"14"	"56"	"0"	"370"	"370"	"1"	"0"
"8394"	"3"	"7"	"16"	"2"	"400"	"96"	"61"	"3"	"0"	"5"	"8"	"2"	"0"	"0"	"6"	"0"	"17"	"0"	"98"	"0"	"5"	"20"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"321"	"321"	"12"	"41"	"0"	"374"	"374"	"1"	"0"
"8395"	"3"	"7"	"16"	"2"	"399"	"64"	"64"	"1"	"2"	"8"	"10"	"4"	"0"	"2"	"8"	"0"	"16"	"0"	"113"	"0"	"2"	"34"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"329"	"328"	"4"	"49"	"0"	"382"	"381"	"0"	"0"
"8396"	"3"	"7"	"16"	"2"	"270"	"48"	"42"	"2"	"1"	"5"	"6"	"4"	"0"	"1"	"6"	"2"	"5"	"0"	"64"	"0"	"1"	"26"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"213"	"213"	"4"	"28"	"0"	"244"	"245"	"0"	"0"
"8397"	"3"	"7"	"16"	"2"	"269"	"45"	"39"	"0"	"0"	"1"	"8"	"5"	"0"	"0"	"4"	"1"	"13"	"1"	"69"	"0"	"1"	"29"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"216"	"216"	"6"	"32"	"0"	"254"	"254"	"1"	"0"
"8398"	"3"	"7"	"17"	"2"	"397"	"17"	"66"	"2"	"2"	"73"	"7"	"7"	"0"	"0"	"31"	"16"	"6"	"3"	"21"	"0"	"7"	"30"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"288"	"288"	"29"	"50"	"0"	"367"	"367"	"1"	"0"
"8399"	"3"	"7"	"17"	"2"	"400"	"20"	"89"	"1"	"2"	"63"	"4"	"7"	"1"	"3"	"24"	"10"	"2"	"4"	"32"	"0"	"14"	"18"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"294"	"294"	"24"	"58"	"0"	"376"	"376"	"1"	"0"
"8400"	"3"	"7"	"17"	"2"	"400"	"17"	"96"	"1"	"2"	"68"	"3"	"9"	"1"	"1"	"29"	"9"	"1"	"0"	"25"	"0"	"10"	"21"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"293"	"293"	"16"	"69"	"0"	"379"	"378"	"0"	"0"
"8401"	"3"	"7"	"17"	"2"	"381"	"16"	"102"	"1"	"1"	"70"	"1"	"5"	"0"	"0"	"31"	"8"	"3"	"2"	"25"	"0"	"7"	"14"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"286"	"286"	"26"	"68"	"0"	"380"	"380"	"1"	"0"
"8402"	"3"	"7"	"17"	"2"	"400"	"25"	"63"	"2"	"0"	"74"	"8"	"9"	"0"	"1"	"40"	"5"	"5"	"2"	"19"	"0"	"8"	"29"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"290"	"290"	"25"	"55"	"0"	"370"	"370"	"1"	"0"
"8403"	"3"	"7"	"17"	"2"	"400"	"21"	"74"	"0"	"0"	"63"	"3"	"9"	"0"	"3"	"51"	"8"	"4"	"0"	"9"	"0"	"4"	"30"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"279"	"279"	"34"	"59"	"0"	"372"	"372"	"1"	"0"
"8404"	"3"	"7"	"17"	"2"	"400"	"12"	"47"	"0"	"1"	"65"	"6"	"11"	"0"	"1"	"47"	"14"	"5"	"5"	"23"	"0"	"5"	"32"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"274"	"274"	"27"	"47"	"0"	"348"	"348"	"1"	"0"
"8405"	"3"	"7"	"17"	"2"	"400"	"17"	"64"	"1"	"0"	"69"	"6"	"11"	"0"	"0"	"43"	"19"	"5"	"1"	"15"	"0"	"7"	"31"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"289"	"289"	"24"	"23"	"0"	"336"	"336"	"1"	"0"
"8406"	"3"	"7"	"17"	"1"	"352"	"11"	"59"	"1"	"1"	"68"	"4"	"8"	"0"	"0"	"36"	"15"	"4"	"3"	"14"	"0"	"5"	"30"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"259"	"259"	"17"	"45"	"0"	"321"	"321"	"1"	"0"
"8407"	"3"	"7"	"17"	"1"	"351"	"16"	"64"	"0"	"0"	"61"	"4"	"13"	"0"	"3"	"39"	"15"	"6"	"4"	"21"	"0"	"4"	"30"	"0"	"0"	"0"	"15"	"6"	"4"	"21"	"0"	"4"	"30"	"0"	"0"	"0"	"280"	"280"	"17"	"20"	"0"	"317"	"317"	"1"	"0"
"8408"	"3"	"7"	"17"	"2"	"380"	"7"	"38"	"2"	"0"	"48"	"3"	"8"	"0"	"1"	"24"	"2"	"141"	"1"	"15"	"0"	"6"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"301"	"301"	"9"	"42"	"0"	"352"	"352"	"1"	"0"
"8409"	"3"	"7"	"17"	"2"	"380"	"2"	"29"	"1"	"0"	"60"	"0"	"6"	"1"	"0"	"17"	"0"	"139"	"1"	"6"	"0"	"13"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"281"	"281"	"10"	"64"	"0"	"355"	"355"	"1"	"0"
"8410"	"3"	"7"	"17"	"2"	"380"	"2"	"33"	"0"	"0"	"64"	"1"	"4"	"0"	"0"	"23"	"3"	"124"	"1"	"16"	"0"	"13"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"291"	"291"	"5"	"63"	"0"	"359"	"359"	"1"	"0"
"8411"	"3"	"7"	"17"	"2"	"380"	"2"	"29"	"0"	"3"	"39"	"2"	"0"	"1"	"1"	"23"	"1"	"150"	"1"	"13"	"0"	"15"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"291"	"291"	"7"	"45"	"0"	"343"	"343"	"1"	"0"
"8412"	"3"	"7"	"17"	"2"	"383"	"2"	"20"	"0"	"2"	"46"	"0"	"4"	"1"	"1"	"19"	"0"	"153"	"0"	"10"	"0"	"12"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"277"	"277"	"12"	"32"	"0"	"321"	"321"	"1"	"0"
"8413"	"3"	"7"	"17"	"2"	"295"	"1"	"18"	"0"	"0"	"35"	"1"	"7"	"0"	"1"	"16"	"4"	"110"	"1"	"10"	"1"	"9"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"224"	"224"	"4"	"30"	"0"	"258"	"258"	"1"	"0"
"8414"	"3"	"7"	"17"	"2"	"295"	"2"	"29"	"0"	"0"	"33"	"1"	"1"	"0"	"1"	"16"	"1"	"137"	"1"	"9"	"0"	"4"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"239"	"239"	"2"	"19"	"1"	"260"	"260"	"1"	"0"
"8415"	"3"	"7"	"17"	"2"	"380"	"6"	"84"	"5"	"9"	"49"	"0"	"4"	"4"	"2"	"17"	"7"	"47"	"9"	"12"	"0"	"16"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"278"	"278"	"6"	"60"	"0"	"344"	"344"	"1"	"0"
"8416"	"3"	"7"	"17"	"2"	"211"	"4"	"40"	"1"	"6"	"29"	"2"	"1"	"0"	"0"	"13"	"2"	"25"	"2"	"10"	"0"	"7"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"148"	"148"	"4"	"40"	"0"	"192"	"192"	"1"	"0"
"8417"	"3"	"7"	"17"	"2"	"206"	"3"	"51"	"3"	"5"	"31"	"3"	"2"	"1"	"1"	"24"	"0"	"20"	"1"	"14"	"0"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"165"	"165"	"3"	"22"	"0"	"190"	"190"	"1"	"0"
"8418"	"3"	"7"	"18"	"2"	"400"	"8"	"31"	"5"	"1"	"9"	"35"	"22"	"1"	"5"	"70"	"32"	"0"	"2"	"0"	"0"	"3"	"35"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"259"	"259"	"27"	"56"	"0"	"342"	"342"	"1"	"0"
"8419"	"3"	"7"	"18"	"2"	"400"	"9"	"35"	"2"	"1"	"8"	"19"	"30"	"0"	"4"	"78"	"24"	"5"	"3"	"1"	"0"	"10"	"29"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"258"	"258"	"29"	"61"	"0"	"348"	"348"	"1"	"0"
"8420"	"3"	"7"	"18"	"2"	"400"	"8"	"40"	"3"	"0"	"9"	"23"	"27"	"2"	"4"	"64"	"32"	"1"	"1"	"4"	"1"	"6"	"37"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"262"	"262"	"22"	"67"	"0"	"351"	"351"	"1"	"0"
"8421"	"3"	"7"	"18"	"2"	"400"	"6"	"29"	"2"	"1"	"6"	"29"	"31"	"1"	"2"	"70"	"30"	"2"	"5"	"3"	"0"	"7"	"32"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"256"	"256"	"25"	"79"	"0"	"361"	"360"	"0"	"0"
"8422"	"3"	"7"	"18"	"2"	"400"	"8"	"39"	"2"	"3"	"13"	"26"	"35"	"0"	"3"	"68"	"25"	"1"	"1"	"1"	"1"	"5"	"41"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"272"	"272"	"16"	"84"	"0"	"372"	"372"	"1"	"0"
"8423"	"3"	"7"	"18"	"2"	"400"	"6"	"28"	"4"	"3"	"15"	"24"	"38"	"0"	"2"	"80"	"29"	"1"	"3"	"1"	"0"	"6"	"27"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"267"	"267"	"35"	"61"	"0"	"363"	"363"	"1"	"0"
"8424"	"3"	"7"	"18"	"2"	"400"	"5"	"27"	"2"	"2"	"5"	"20"	"34"	"1"	"3"	"72"	"29"	"2"	"2"	"6"	"0"	"10"	"38"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"258"	"258"	"25"	"85"	"0"	"368"	"368"	"1"	"0"
"8425"	"3"	"7"	"18"	"2"	"400"	"14"	"30"	"4"	"0"	"8"	"14"	"39"	"3"	"1"	"75"	"26"	"1"	"3"	"2"	"0"	"11"	"49"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"280"	"280"	"23"	"81"	"0"	"384"	"384"	"1"	"0"
"8426"	"3"	"7"	"18"	"2"	"400"	"11"	"46"	"1"	"2"	"13"	"13"	"28"	"2"	"2"	"71"	"22"	"1"	"2"	"1"	"0"	"6"	"35"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"256"	"256"	"26"	"93"	"0"	"375"	"375"	"1"	"0"
"8427"	"3"	"7"	"18"	"2"	"400"	"8"	"36"	"1"	"2"	"8"	"35"	"18"	"3"	"4"	"93"	"25"	"1"	"3"	"1"	"0"	"6"	"34"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"278"	"278"	"30"	"62"	"0"	"370"	"370"	"1"	"0"
"8428"	"3"	"7"	"18"	"2"	"400"	"6"	"23"	"6"	"2"	"7"	"20"	"29"	"1"	"6"	"82"	"31"	"0"	"2"	"4"	"0"	"6"	"39"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"264"	"264"	"33"	"72"	"0"	"369"	"369"	"1"	"0"
"8429"	"3"	"7"	"18"	"2"	"400"	"6"	"29"	"1"	"1"	"8"	"24"	"33"	"0"	"3"	"89"	"25"	"4"	"2"	"5"	"0"	"7"	"32"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"269"	"269"	"28"	"69"	"0"	"366"	"366"	"1"	"0"
"8430"	"3"	"7"	"18"	"2"	"400"	"10"	"32"	"3"	"1"	"2"	"28"	"26"	"0"	"0"	"86"	"47"	"3"	"3"	"0"	"0"	"4"	"39"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"284"	"284"	"24"	"41"	"0"	"349"	"349"	"1"	"0"
"8431"	"3"	"7"	"18"	"2"	"400"	"4"	"31"	"4"	"1"	"7"	"28"	"24"	"2"	"2"	"68"	"48"	"1"	"4"	"4"	"0"	"8"	"32"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"268"	"268"	"22"	"56"	"0"	"346"	"346"	"1"	"0"
"8432"	"3"	"7"	"18"	"2"	"400"	"6"	"29"	"5"	"4"	"9"	"26"	"25"	"0"	"0"	"67"	"25"	"2"	"0"	"1"	"1"	"4"	"41"	"0"	"0"	"0"	"25"	"2"	"0"	"1"	"1"	"4"	"41"	"0"	"0"	"0"	"245"	"245"	"32"	"69"	"0"	"346"	"346"	"1"	"0"
"8433"	"3"	"7"	"18"	"2"	"400"	"8"	"16"	"4"	"5"	"6"	"24"	"35"	"4"	"4"	"73"	"27"	"1"	"0"	"1"	"0"	"4"	"27"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"239"	"239"	"41"	"59"	"0"	"339"	"339"	"1"	"0"
"8434"	"3"	"7"	"18"	"2"	"400"	"10"	"19"	"3"	"1"	"9"	"24"	"25"	"2"	"2"	"78"	"42"	"2"	"2"	"2"	"0"	"6"	"35"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"262"	"262"	"19"	"58"	"0"	"339"	"339"	"1"	"0"
"8435"	"3"	"7"	"18"	"2"	"416"	"7"	"22"	"3"	"2"	"5"	"27"	"17"	"0"	"0"	"88"	"29"	"1"	"4"	"2"	"1"	"7"	"33"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"248"	"248"	"43"	"56"	"0"	"347"	"347"	"1"	"0"
"8436"	"3"	"7"	"18"	"2"	"400"	"10"	"27"	"1"	"5"	"14"	"22"	"13"	"0"	"3"	"122"	"33"	"4"	"2"	"0"	"0"	"0"	"41"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"297"	"297"	"32"	"48"	"0"	"377"	"377"	"1"	"0"
"8437"	"3"	"7"	"18"	"2"	"399"	"11"	"20"	"3"	"2"	"11"	"20"	"14"	"2"	"1"	"107"	"36"	"0"	"0"	"7"	"1"	"4"	"38"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"277"	"277"	"26"	"51"	"0"	"354"	"354"	"1"	"0"
"8438"	"3"	"7"	"19"	"2"	"400"	"77"	"77"	"1"	"6"	"5"	"13"	"4"	"1"	"5"	"1"	"6"	"4"	"59"	"17"	"0"	"6"	"17"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"299"	"299"	"20"	"29"	"0"	"348"	"348"	"1"	"0"
"8439"	"3"	"7"	"19"	"2"	"400"	"72"	"81"	"0"	"6"	"5"	"17"	"7"	"2"	"1"	"5"	"3"	"4"	"60"	"16"	"0"	"4"	"14"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"297"	"297"	"19"	"26"	"0"	"342"	"342"	"1"	"0"
"8440"	"3"	"7"	"19"	"2"	"400"	"79"	"82"	"2"	"9"	"2"	"12"	"8"	"5"	"4"	"7"	"3"	"3"	"38"	"19"	"0"	"7"	"16"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"296"	"296"	"11"	"36"	"0"	"343"	"343"	"1"	"0"
"8441"	"3"	"7"	"19"	"2"	"400"	"72"	"81"	"7"	"5"	"5"	"7"	"2"	"3"	"2"	"4"	"3"	"9"	"62"	"17"	"0"	"3"	"20"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"302"	"302"	"9"	"30"	"0"	"341"	"341"	"1"	"0"
"8442"	"3"	"7"	"19"	"2"	"400"	"72"	"81"	"1"	"10"	"5"	"14"	"7"	"1"	"1"	"4"	"9"	"3"	"42"	"9"	"0"	"5"	"16"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"280"	"280"	"14"	"52"	"0"	"346"	"346"	"1"	"0"
"8443"	"3"	"7"	"19"	"2"	"400"	"74"	"84"	"0"	"0"	"7"	"14"	"12"	"0"	"1"	"2"	"7"	"3"	"43"	"22"	"0"	"8"	"17"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"294"	"294"	"16"	"40"	"0"	"350"	"350"	"1"	"0"
"8444"	"3"	"7"	"19"	"2"	"400"	"64"	"94"	"5"	"3"	"5"	"6"	"6"	"6"	"3"	"3"	"16"	"0"	"58"	"9"	"1"	"4"	"17"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"300"	"300"	"17"	"38"	"0"	"355"	"355"	"1"	"0"
"8445"	"3"	"7"	"19"	"2"	"400"	"76"	"79"	"2"	"5"	"4"	"5"	"6"	"0"	"4"	"2"	"9"	"3"	"59"	"11"	"0"	"9"	"21"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"295"	"295"	"13"	"37"	"0"	"345"	"345"	"1"	"0"
"8446"	"3"	"7"	"19"	"2"	"400"	"54"	"77"	"2"	"3"	"8"	"9"	"9"	"1"	"5"	"5"	"13"	"3"	"48"	"16"	"0"	"7"	"26"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"286"	"286"	"17"	"35"	"0"	"338"	"338"	"1"	"0"
"8447"	"3"	"7"	"19"	"2"	"400"	"49"	"79"	"2"	"8"	"9"	"13"	"9"	"1"	"2"	"4"	"8"	"5"	"74"	"11"	"0"	"4"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"293"	"288"	"18"	"44"	"0"	"358"	"350"	"0"	"0"
"8448"	"3"	"7"	"19"	"2"	"400"	"62"	"83"	"5"	"4"	"7"	"10"	"10"	"4"	"3"	"9"	"6"	"5"	"61"	"17"	"0"	"3"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"301"	"301"	"16"	"33"	"0"	"350"	"350"	"1"	"0"
"8449"	"3"	"7"	"19"	"2"	"400"	"71"	"85"	"3"	"7"	"4"	"7"	"3"	"2"	"4"	"0"	"6"	"3"	"71"	"13"	"0"	"5"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"293"	"293"	"14"	"53"	"0"	"360"	"360"	"1"	"0"
"8450"	"3"	"7"	"19"	"2"	"400"	"44"	"61"	"0"	"6"	"5"	"5"	"12"	"1"	"4"	"4"	"3"	"4"	"82"	"24"	"0"	"8"	"12"	"0"	"0"	"0"	"3"	"4"	"82"	"24"	"0"	"8"	"12"	"0"	"0"	"0"	"275"	"275"	"23"	"52"	"0"	"350"	"350"	"1"	"0"
"8451"	"3"	"7"	"19"	"2"	"400"	"68"	"70"	"0"	"7"	"5"	"9"	"10"	"1"	"4"	"7"	"3"	"5"	"66"	"13"	"0"	"7"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"288"	"288"	"24"	"39"	"0"	"351"	"351"	"1"	"0"
"8452"	"3"	"7"	"19"	"2"	"400"	"54"	"70"	"2"	"2"	"10"	"6"	"8"	"0"	"1"	"3"	"5"	"3"	"80"	"21"	"0"	"5"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"282"	"282"	"25"	"38"	"0"	"345"	"345"	"1"	"0"
"8453"	"3"	"7"	"19"	"2"	"400"	"53"	"85"	"2"	"3"	"12"	"8"	"6"	"2"	"3"	"3"	"1"	"0"	"81"	"22"	"1"	"7"	"16"	"0"	"0"	"0"	"1"	"0"	"81"	"22"	"1"	"7"	"16"	"0"	"0"	"0"	"305"	"305"	"20"	"33"	"0"	"358"	"358"	"1"	"0"
"8454"	"3"	"7"	"19"	"2"	"400"	"65"	"75"	"2"	"12"	"6"	"7"	"5"	"2"	"4"	"3"	"8"	"9"	"47"	"19"	"0"	"8"	"15"	"0"	"0"	"0"	"8"	"9"	"47"	"19"	"0"	"8"	"15"	"0"	"0"	"0"	"287"	"287"	"19"	"46"	"0"	"352"	"352"	"1"	"0"
"8455"	"3"	"7"	"19"	"2"	"400"	"46"	"73"	"1"	"3"	"2"	"10"	"6"	"2"	"7"	"2"	"0"	"1"	"82"	"21"	"0"	"9"	"14"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"279"	"279"	"28"	"51"	"0"	"358"	"358"	"1"	"0"
"8456"	"3"	"7"	"19"	"2"	"400"	"81"	"73"	"1"	"2"	"5"	"9"	"8"	"1"	"7"	"0"	"10"	"5"	"52"	"20"	"0"	"5"	"14"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"293"	"293"	"10"	"31"	"0"	"334"	"334"	"1"	"0"
"8457"	"3"	"7"	"19"	"2"	"400"	"67"	"68"	"1"	"5"	"7"	"8"	"7"	"0"	"3"	"1"	"7"	"1"	"64"	"15"	"1"	"5"	"24"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"284"	"284"	"24"	"38"	"0"	"346"	"346"	"1"	"0"
"8458"	"3"	"7"	"19"	"2"	"400"	"71"	"67"	"1"	"8"	"4"	"13"	"4"	"2"	"4"	"5"	"5"	"6"	"46"	"15"	"0"	"3"	"19"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"273"	"273"	"17"	"28"	"0"	"318"	"318"	"1"	"0"
"8459"	"3"	"7"	"19"	"2"	"400"	"83"	"66"	"2"	"3"	"5"	"11"	"5"	"1"	"5"	"4"	"5"	"3"	"48"	"20"	"1"	"17"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"279"	"279"	"16"	"46"	"0"	"341"	"341"	"1"	"0"
"8460"	"3"	"7"	"19"	"2"	"400"	"65"	"83"	"5"	"4"	"3"	"10"	"5"	"2"	"6"	"4"	"3"	"2"	"51"	"12"	"0"	"5"	"24"	"0"	"0"	"0"	"3"	"2"	"51"	"12"	"0"	"5"	"24"	"0"	"0"	"0"	"284"	"284"	"25"	"46"	"0"	"355"	"355"	"1"	"0"
"8461"	"3"	"7"	"19"	"2"	"400"	"63"	"90"	"1"	"11"	"7"	"12"	"7"	"2"	"3"	"0"	"12"	"2"	"46"	"18"	"0"	"5"	"18"	"0"	"0"	"0"	"12"	"2"	"46"	"18"	"0"	"5"	"18"	"0"	"0"	"0"	"297"	"297"	"15"	"31"	"0"	"343"	"343"	"1"	"0"
